符合條件商品
資料日期：2026年  6月 26日
策略,	.常用
1605	,"8092.TW","建暐","13.85","-2.81","93","5.61","8","5.72","0.01","-0.31","7","0","0","1","0","0","0","0","0","0.08","-0","-46","-27","8","0","-0","0","0","0.35","上櫃其他電子","量測儀器","設備儀器商,量測儀器,工具機",IC封裝模具及量測儀器廠製造商
1606	,"8093.TW","保銳","18.9","-3.08","11","0.51","11","5.66","0","-0.54","5","0","0","0","0","0","0","0","0","0","-0.18","95","378","17","0","0","0","0","0","上櫃電子零組件","電源供應器","電源供應器,散熱風扇馬達,電子零件元件,散熱模組",主攻高階DIY市場且經營自有品牌之電源與電腦週邊廠
1607	,"8096.TW","擎亞","145","-6.75","2660","8.36","217","14.93","3.91","2.55","4","14","29","0","1","0","0","0","0","-1.88","2.35","-9","155","-6","0","-0.9","-0.9","0.9","0","上櫃電子通路","IC零組件通路商","IC零組件通路商,電子元件代理商,電子通路",為韓國三星在台之主要合作夥伴
1608	,"8097.TW","常珵","58.1","-1.69","170","4.23","37","6.38","0.1","-0.47","4","0","0","0","1","0","0","0","0","0.49","0.04","-25","3","-29","0","-0.1","-0.1","0.23","0","上櫃通信網路","無線網路設備系統(WLAN)","用戶端設備,無線網路設備系統(WLAN),網通設備",網通CPE設備供應商
1609	,"8099.TW","大世科","57.8","-1.7","156","2.38","58","10.01","0.09","0.35","5","21","24","0","0","0","0","0","0","-0.17","-0.02","-1","6","21","0","-0","0","0","0.21","上櫃資訊服務","系統整合","系統整合,軟體業,雲端科技,Internet技術與基礎設施",大同旗下資訊通信系統整合廠商
1610	,"8101.TW","華冠","13.55","-5.24","8","0.35","2","5.37","0","-2.99","7","0","0","0","0","0","0","0","0","0","-0.22","-6","-14","-5","0","0","0","0","0.25","上市通信網路","手機製造","手機,手機製造,平板電腦,消費性電子產品,穿戴式裝置,電子製造服務,電腦系統業",台灣從事行動通訊產品製造商
1611	,"8103.TW","瀚荃","95.2","-9.33","4294","13.14","75","7.84","4.39","1.31","8","18","44","0","0","0","0","0","0","1.06","1.1","-6","22","23","0","-1.1","-1.1","0","0.31","上市電子零組件","連接器","連接器,電子零件元件,連接線材",各種應用之連接器及線纜組件廠
1612	,"8104.TW","錸寶","37.1","-5.12","1245","4.73","39","10.41","0.47","0.07","5","0","0","1","0","0","0","0","0","-2.55","2.47","-3","-33","-34","0","-0.1","-0.1","0","0","上市光電","OLED","工業用電池,面板業,OLED,電池",錸德轉投資的全球PMOLED龍頭廠商
1613	,"8105.TW","凌巨","22.65","-9.94","23344","8.15","100","44.15","5.45","-0.04","12","329","4","0","1","0","0","1","1.16","2.99","-3.46","6","-4","0","0","-0.5","-0.5","1.02","0","上市光電","LCM","面板業,LCM",從事製造利基型顯示模組
1614	,"8107.TW","大億金茂","12.35","3.78","369","9.66","9","7.5","0.05","-0.59","7","0","0","0","0","0","0","0","0","0.01","-0.13","48","-32","-30","0","-0","0","0","0.15","上櫃電機機械","汽機車零組件","汽機車零組件",大億集團旗下之汽車零組件供應商
1615	,"8109.TW","博大","117","-2.09","385","2.93","96","8.22","0.45","2","8","18","44","0","0","0","0","0","0","0.06","-1.4","-5","23","21","-0","0","0","0","0.13","上櫃電子零組件","電源供應器","電源供應器,電子零件元件",台灣專攻工業與通訊應用之利基型電源廠
1616	,"8110.TW","華東","57","-9.81","48665","11.08","295","51.77","29.4","-0.43","5","179","3","0","1","0","0","1","1.49","4.15","-6.19","1","20","13","0","3.3","3.3","0.57","0","上市半導體","IC封裝","IC封裝,IC測試,IC封裝測試",華新集團旗下封測廠
1617	,"8111.TW","立碁","51.8","-5.65","1489","7.1","57","10.91","0.78","-0.08","6","0","0","1","0","0","1","0","0","-0.27","-0.05","4","-6","-4","0","-0.2","-0.2","0","0.33","上櫃光電","LED封裝","LED,LED封裝,LED照明產品",台灣LED元件生產商及封裝大廠
1618	,"8112.TW","至上","91.2","-4.1","17982","5.57","479","52.53","16.87","7.51","10","5","200","1","0","0","0","0","0","-0.54","0.05","54","253","137","2","-5.4","-3.4","0","0","上市電子通路","IC零組件通路商","IC零組件通路商,電子元件代理商,電子通路",主要代理品牌以Samsung為主之IC通路商
1619	,"8114.TW","振樺電","185","-2.12","706","4.23","142","7.65","1.32","3.6","6","11","55","0","0","0","0","0","0","-0.94","3.29","-14","-17","-33","-0","0.3","0.3","0","0.42","上市電腦及週邊設備","POS機系統","工業電腦,Kiosk自助服務機,POS機系統",全球前五大POS品牌廠之一
1620	,"8121.TW","越峰","47.25","-4.06","2395","5.38","101","21.3","1.16","0.13","9","119","8","0","1","0","0","0","0","-0.98","7.01","-5","2","18","0","0.3","0.3","1.47","0","上櫃電子零組件","被動元件上游","被動元件,被動元件上游",台聚旗下、台灣最大錳鋅系列鐵芯等電感類製造商
1621	,"8131.TW","福懋科","69.5","-7.46","7169","9.32","307","44.22","5.22","0.82","6","21","29","0","1","0","0","0","0","0","0.98","5","50","37","0","-0.9","-0.9","0.44","0","上市半導體","IC封裝","電子零件元件,IC封裝,IC測試,IC封裝測試,DRAM模組",南亞科旗下記憶體封測廠
1622	,"8147.TW","正淩","137","-2.49","599","3.91","57","4.17","0.83","1.25","8","32","25","1","0","0","1","0","0","0.81","-0.93","-31","-7","17","0","0","0","0","0.32","上櫃電子零組件","連接器","連接器,電子零件元件",生產PC、工業及通信用的連接器廠商
1623	,"8150.TW","南茂","97.5","1.56","63949","9.69","687","70.45","64.64","0.64","8","40","20","0","1","0","0","0","0","0.7","-0.57","-3","18","25","-1.4","-8.8","-10.2","0.9","0","上市半導體","LCD驅動IC封裝","IC封裝,IC測試,金、錫凸塊,IC封裝測試,LCD驅動IC封裝,封測服務與材料",全球前3大LCD驅動IC封測廠
1624	,"8155.TW","博智","367","-6.26","997","8.3","226","6.21","3.8","3.16","10","30","33","1","0","0","0","0","0","-1.5","0.55","-4","30","33","-0","-0.2","-0.2","0","0.13","上櫃電子零組件","印刷電路板","印刷電路板,印刷電路板相關",仁寶旗下工業及商業用PCB廠
1625	,"8163.TW","達方","40.8","-6.64","2977","6.18","114","28","1.24","0.02","11","57","19","0","1","0","0","0","0","-0.25","0.38","-0","16","11","0","0.3","0.3","0.82","0","上市電腦及週邊設備","鍵盤","車輛整車,自行車,鍵盤,週邊產品",全球知名NB鍵盤廠
1626	,"8171.TW","天宇","20.2","-2.65","232","3.61","23","11.29","0.05","-1.87","8","0","0","1","0","0","1","0","0","0.12","-0.18","-31","8","43","0","-0","0","0","0.3","上櫃綠能環保","工業用電池","工業用電池,車用鋰電池,消費用電池,電池",專攻電池模組與電源管理模組之廠商
1627	,"8176.TW","智捷","10","0","136","1.3","7","7.17","0.01","-0.08","5","0","0","0","0","0","0","0","0","0.02","-0.21","52","19","-26","0","-0","0","0","0.08","上櫃通信網路","無線網路設備系統(WLAN)","用戶端設備,無線網路設備系統(WLAN),網通設備",台灣無線網路傳輸設備ODM/OEM廠
1628	,"8182.TW","加高","53.6","9.95","10292","11.38","57","10.7","5.41","0.09","2","218","1","0","1","0","0","0","0","0.09","-0.13","-11","0","1","0","-0","0","1.13","0","上櫃電子零組件","石英元件","被動元件,石英元件,振盪器",日本大真空轉投資，為台灣石英元件製造商
1629	,"8183.TW","精星","32.3","0.62","1303","6.7","39","12.13","0.43","0.27","9","186","5","0","0","0","0","0","0","-0.41","-0.02","-3","33","17","0","0","0","0","0","上櫃其他電子","電子製造服務","電子製造服務,電腦系統業",專業電子製造服務(EMS)廠商
1630	,"8201.TW","無敵","13","-1.52","103","3.41","8","6.24","0.01","-0.21","4","0","0","0","0","0","0","0","0","-0.01","-0.23","1","21","9","0","-0","0","0","0.19","上市其他電子","消費性電子產品","車用電子,系統整合,軟體業,雲端科技,Internet技術與基礎設施,消費性電子產品",英業達轉投資電子辭典公司
1631	,"8210.TW","勤誠","1230","-4.28","927","5.84","1541","12.53","11.61","8.21","9","28","32","1","1","0","0","0","0","-0.79","5.63","22","37","47","-3.8","-6.1","-9.9","0.79","0.26","上市電腦及週邊設備","伺服器機殼","伺服器機殼,電子零件元件",台灣伺服器機殼龍頭廠
1632	,"8213.TW","志超","35.65","-3.26","771","3.53","97","27.12","0.28","0.1","2","33","6","0","0","0","0","0","0","0.14","-0.15","-4","13","8","0","0.1","0.1","0","0.16","上市電子零組件","印刷電路板","印刷電路板,印刷電路板相關",全球最大光電板廠商
1633	,"8215.TW","明基材","28.15","-4.74","2190","5.08","90","32.07","0.63","-0.81","6","0","0","0","0","0","0","0","0","-0.5","0.65","-3","16","4","-0","-0.2","-0.2","0","0","上市光電","偏光板","面板零組件,偏光板",全球前五大、台灣第一大偏光板供應商
1634	,"8222.TW","寶一","34.2","-2.84","437","3.27","23","6.86","0.15","0.41","8","24","33","0","0","0","0","0","0","-0.59","0.02","-21","-19","-4","0","-0","0","0","0.15","上市電機機械","飛機零件／製造","航天軍工,航天機械零組件,機械零組件,飛機零件/製造",專注於航空發動機內的高溫段零組件製造商
1635	,"8227.TW","巨有科技","187","3.89","3560","13.06","74","3.95","6.91","0.96","7","100","7","0","1","0","0","0","0","-0.11","-0.26","-33","76","112","0","0.7","0.7","0.9","0.3","上櫃半導體","ASIC","IC設計,ASIC",台灣最早成立之IC 設計服務公司
1636	,"8234.TW","新漢","65.7","-5.47","951","5.47","93","14.12","0.64","-0.39","4","0","0","0","0","0","0","0","0","0.11","0.97","10","-1","-19","0","-0.1","-0.1","0","0.22","上櫃電腦及週邊設備","工業電腦","工業電腦",台灣工業電腦廠商
1637	,"8240.TW","華宏","51.3","-5.7","579","7.17","51","10","0.31","0.16","4","34","12","0","0","0","1","0","0","-0.13","0.64","-0","4","-11","0","-0.1","-0.1","0","0.34","上櫃光電","光學膜","面板零組件,光學膜",國內背光模組光學膜片最大專業製造裁切廠
1638	,"8249.TW","菱光","47.55","-3.45","721","4.26","64","13.78","0.35","-0.1","5","30","17","0","0","0","0","0","0","-0.64","-0.24","-35","-14","-1","0","-0.1","-0.1","0","0.17","上市電子零組件","影像感測元件","影像感測元件,數位相機",全球彩色接觸式CIS龍頭廠
1639	,"8255.TW","朋程","175","-6.67","2213","8.27","178","10.18","4.03","0.77","8","47","17","1","0","0","0","0","0","1.22","4.25","-9","-12","-7","0","-0.4","-0.4","0","0","上櫃電機機械","二極體","車用電子,分離式元件,二極體",全球燃油車發電機二極體龍頭之一
1640	,"8261.TW","富鼎","244","-4.5","23939","15.46","290","11.89","62.83","1.49","5","48","10","0","1","1","0","0","0","3.71","7.25","5","1","7","0","5.7","5.7","1.66","0","上市半導體","電晶體","分離式元件,電晶體",提供MOSFET、IGBT和電源IC之解決方案商
1641	,"8271.TW","宇瞻","198","-3.18","2773","6.6","245","12.96","5.65","18.73","9","3","300","1","0","0","0","0","0","-0.41","1.39","-19","224","264","-0","-1.8","-1.8","0","0.34","上市半導體","記憶體模組","電子零件元件,DRAM模組,Flash模組,記憶體模組",全球前十大DRAM模組廠
1642	,"8277.TW","商丞","10.15","-4.25","220","9.91","9","9.16","0.02","-0.37","8","0","0","0","1","0","0","0","0","0.5","-0.25","46","-43","-51","0","-0","0","0.97","0","上櫃半導體","儲存設備","電子零件元件,週邊產品,儲存設備,磁碟陣列控制器,記憶體模組",記憶體模組兼儲存設備廠
1643	,"8279.TW","生展","90.1","-1.1","16","1.21","24","2.71","0.01","1.7","5","18","28","0","0","0","0","0","0","0","0.71","-22","-11","-10","0","-0","0","0","0.08","上櫃生技醫療","食品生技","生物科技,食品生技",生達旗下原料藥及保健品研發廠商
1644	,"8284.TW","三竹","66.1","0.46","43","1.67","31","4.73","0.03","1.07","5","15","33","0","1","0","0","0","0","0.28","-0.98","2","9","10","0","-0","0","0.09","0","上櫃資訊服務","應用軟體","系統整合,軟體業,應用軟體",金融服務軟體供應商
1645	,"8289.TW","泰藝","58.5","0.86","6433","7.24","40","6.83","3.88","-0.21","7","74","9","0","1","0","0","0","0","0.02","-0.48","-4","0","0","0","-0","0","1.2","0.35","上櫃電子零組件","振盪器","被動元件,振盪器",台灣專業石英振盪器製造商
1646	,"8291.TW","尚茂","44","-4.56","46","4.56","8","1.75","0.02","-0.55","5","0","0","0","0","0","0","0","0","-2.89","13.93","-63","110","215","0","0","0","0","2.47","上櫃電子零組件","銅箔基板","銅箔基板,印刷電路板相關",台灣利基型銅箔基板廠
1647	,"8299.TW","群聯","2310","-6.67","5854","9.49","5107","22.11","141.15","85.09","9","11","82","1","1","0","0","0","0","0.53","-0.77","13","301","229","-0.6","13.7","13.1","0.82","0","上櫃半導體","FLASH記憶體IC","電子零件元件,FLASH記憶體IC,IC設計,PC週邊IC,記憶卡IC,嵌入式晶片,SSD控制IC,Flash模組,週邊產品,記憶卡,USB IC",全球USB控制IC設計之龍頭企業
1648	,"8341.TW","日友","78.1","-0.64","672","1.53","102","13","0.52","1.39","14","11","127","0","1","0","0","0","0","0.25","0.05","4","35","20","0","-0.2","-0.2","0.12","0","上市綠能環保","回收焚化／掩埋清運","傳產其他,回收焚化／掩埋清運",潤泰新轉投資之台灣最大醫療廢棄物處理廠商之一
1649	,"8342.TW","益張","90.8","3.18","2","0.11","30","3.35","0","0.87","8","21","38","0","1","1","0","0","0","0.02","-0.09","-7","18","6","0","0","0","0.19","0","上櫃其他","傢俱","家居用品,傢俱,傳產其他,金屬加工/製品,線材盤元",台灣最大商用金屬展示架製造商
1650	,"8349.TW","恒耀","39.15","0.23","239","5.89","82","20.88","0.09","0.49","7","18","39","0","0","0","0","0","0","0.06","-0.03","-4","3","2","0","-0","0","0","0.08","上櫃鋼鐵","螺絲螺帽","螺絲螺帽,線材盤元",車用與工業用扣件製造與貿易廠商
1651	,"8354.TW","冠好","16.2","-0.61","48","2.45","13","7.85","0.01","-0.13","11","0","0","0","0","0","0","0","0","0.26","1.62","-23","-12","5","0","-0","0","0","0.09","上櫃其他","膠帶","膠帶,化學工業,傳產其他,文具",特殊商標專業製造廠，有粘標籤、自粘膠帶等
1652	,"8358.TW","金居","570","-9.52","16346","12.7","1440","25.26","99.03","2.11","7","69","10","0","1","0","0","0","0","-1.14","4.34","5","41","43","0.2","-33.4","-33.2","1.84","0","上櫃電子零組件","銅箔","銅箔,印刷電路板相關",台灣前三大電解銅箔製造商
1653	,"8367.TW","建新國際","39.9","-0.75","40","0.62","37","9.22","0.02","1.11","4","9","44","0","0","0","0","0","0","0","0.03","-9","-8","1","0","-0","0","0","0.06","上市航運業","貨櫃場服務","貨櫃場服務,陸運,運輸事業,物流業",台灣從事貨櫃場服務之業者
1654	,"8374.TW","羅昇","84","-4.76","602","4.76","75","11.23","0.52","-0.15","10","29","34","1","0","0","0","0","0","0.1","-0.76","-8","42","38","0","0","0","0","0.36","上市電機機械","自動化設備","變頻器,機械零組件,自動化設備,產業機械,電力設備",自動化機電零組件代理暨技術服務商
1655	,"8383.TW","千附","60.6","-1.62","3964","7.95","69","11.38","2.48","1.22","9","14","64","0","0","0","0","0","0","0.11","0.27","11","46","31","0","-0.4","-0.4","0","0","上櫃半導體","廠務工程","電子其他,半導體製程設備,設備儀器商,廠務工程,其他產業機械,產業機械,營造工程,工程顧問",TFT-LCD及半導體廠無塵室供應商
1656	,"8390.TW","金益鼎","104","-3.7","570","4.63","100","9.61","0.6","3.06","6","8","75","0","0","0","0","0","0","-0.13","0.73","-8","18","38","0","-0.2","-0.2","0","0.28","上櫃綠能環保","回收焚化／掩埋清運","傳產其他,回收焚化／掩埋清運",台灣清運處理固體電子廢棄物業者
1657	,"8401.TW","白紗科","22.65","-1.09","51","1.53","16","7.07","0.01","0.46","8","12","67","0","0","0","0","0","0","0.05","-0.33","-4","2","5","0","0","0","0","0.06","上櫃其他","印刷業","傳產其他,印刷業",台灣合版印刷龍頭
1658	,"8403.TW","盛弘","19.05","-1.3","236","2.07","26","13.76","0.05","-0.2","7","60","12","0","0","0","1","0","0","0","-0.14","-5","10","5","0","0","0","0","0.05","上櫃生技醫療","醫藥流通","醫療器材通路,醫療服務,醫藥流通,醫療管理服務,藥品通路",敏盛醫控股旗下醫藥流通及健康管理業者
1659	,"8404.TW","百和興業-KY","16.15","-2.42","512","1.81","68","41.99","0.08","0.44","8","10","80","1","0","0","0","0","0","0.01","-0.48","-10","5","0","0","-0","0","0","0.13","上市其他","黏扣帶","織布業,黏扣帶,工業紡織品,傳產其他,鞋材,營建,地產",全球最大黏扣帶製造商
1660	,"8409.TW","商之器","19.15","1.59","19","0.8","6","3.2","0","-0.66","5","0","0","0","0","0","0","0","0","0.03","-0.14","61","17","62","0","0","0","0","0.05","上櫃生技醫療","智慧醫療技術","智慧醫療技術",台灣醫療影像PACS系統龍頭廠
1661	,"8410.TW","森田","32.85","-0.15","42","1.67","12","3.66","0.01","-0.16","4","0","0","0","0","0","0","0","0","-0.03","-0.05","-1","-33","-23","0","-0","0","0","0.14","上櫃電腦及週邊設備","機殼表面處理","機殼表面處理,電子零件元件",台灣最大3C產品之膜內轉印(IMR)印刷廠
1662	,"8411.TW","福貞-KY","11.85","-1.25","160","1.25","26","21.84","0.02","0.09","11","13","85","1","1","0","0","0","0","-0.01","-0.52","4","12","22","0","-0","0","0.1","0.04","上市其他","鋁罐","製罐業,瓶蓋,馬口鐵罐,鋁罐",大陸專業金屬包裝產品供應大廠
1663	,"8415.TW","大國鋼","34.85","-0.99","288","0.99","359","103.15","0.1","1.18","13","9","144","0","0","0","0","0","0","0.01","-0.46","-6","21","15","0","0","0","0","0.04","上櫃鋼鐵","螺絲螺帽","螺絲螺帽,線材盤元",大成鋼轉投資之大型螺絲螺帽配銷商
1664	,"8416.TW","實威","171","-0.58","6","0.58","48","2.82","0.01","3.07","8","13","62","0","0","0","0","0","0","0","0.39","-18","15","9","0","0","0","0","0.07","上櫃資訊服務","軟體通路／代理","軟體業,軟體通路／代理,週邊產品,3D印表機",3D CAD/CAM/CAE/PDM軟硬體代理商
1665	,"8421.TW","旭源","13","-0.38","38","1.92","7","5.48","0","-0.04","8","69","12","0","0","0","0","0","0","0","-0.4","-10","9","9","0","-0","0","0","0.07","上櫃其他","印刷業","傳產其他,印刷業",飲料標籤及生產設備製造商
1666	,"8422.TW","可寧衛*","28.25","0","15937","3.72","383","13.59","4.53","0.56","5","32","16","1","0","0","0","0","0","-0.42","-0.25","228","200","19","1","-3.1","-2.1","0","0","上市綠能環保","回收焚化／掩埋清運","傳產其他,回收焚化／掩埋清運",台灣最大重金屬廢棄物固化處理廠
1667	,"8423.TW","保綠-KY","17.6","-0.56","12","0.56","7","4.17","0","0.37","13","15","87","0","0","0","0","0","0","-0.01","-0.09","-13","15","5","0","0","0","0","0.06","上櫃綠能環保","合成橡膠","合成橡膠,橡膠工業",馬來西亞最大的再生膠、膠粉及膠粒製造商
1668	,"8424.TW","惠普","69","0.29","21","0.29","25","3.61","0.01","1.09","7","13","54","0","1","0","0","0","0","0","-0.17","2","0","-2","0","-0","0","0.04","0.02","上櫃建材營造","複合板","建材,複合板",台灣最大矽酸鈣板廠
1669	,"8426.TW","紅木-KY","20.3","-1.93","27","3.38","10","5.02","0.01","-1.2","7","0","0","0","0","0","1","0","0","-0.84","-0.04","-17","-10","6","0","-0","0","0","0.13","上櫃其他","設計裝潢","設計裝潢,水電消防工程,營造工程",國際精品的裝潢承包商
1670	,"8429.TW","金麗-KY","6.17","-1.59","171","3.03","11","18.57","0.01","-0.02","1","0","0","0","0","0","0","0","0","-0.47","-0.14","10","-4","-14","0","-0","0","0","0.15","上市貿易百貨","製鞋業","傳產其他,製鞋業",大陸三、四線城市中低價品牌服飾與休閒鞋業者
1671	,"8431.TW","匯鑽科","51.2","-5.01","309","6.49","25","4.88","0.16","-1.27","6","0","0","1","0","0","0","0","0","-0.89","-0.23","-8","-19","-5","0","0","0","0","0.17","上櫃其他電子","機殼表面處理","機殼表面處理,電子零件元件",亞太知名表面處理大廠
1672	,"8432.TW","東生華","50.6","0.2","26","1.58","19","3.84","0.01","0.62","9","12","75","0","1","0","0","0","0","0.01","-0.6","16","34","12","0","0","0","0.11","0.03","上櫃生技醫療","西藥製劑","醫藥產業,西藥製劑,新藥研發,學名藥,醫藥流通",東洋旗下慢性病用藥與新藥研發公司
1673	,"8433.TW","弘帆","52.6","-0.57","27","2.84","29","5.45","0.01","0.31","3","16","19","1","0","0","0","0","0","0","-0.62","13","24","16","0","0","0","0","0.06","上櫃居家生活","貿易","流通業,貿易",全方位女性與孩童配件飾品供應商，產品外銷歐美為主
1674	,"8435.TW","鉅邁","52.7","-0.75","26","0.38","19","3.52","0.01","0.7","7","18","39","0","0","0","0","0","0","-0.29","-0.04","6","16","8","0","-0","0","0","0.05","上櫃其他","其他化工產品","化學工業,其他化工產品",台灣前三大工業水處理藥劑公司
1675	,"8436.TW","大江","114.5","-2.55","604","2.55","135","11.77","0.7","1.87","8","14","57","0","0","0","1","0","0","-0.08","-0.2","-17","-10","3","-0.1","-0.1","-0.2","0","0.09","上櫃生技醫療","食品生技","生物科技,食品生技,食品加工,保健食品,時尚產業,美妝保養品",專為大廠研發保健品、保養品及有效添加物等公司
1676	,"8437.TW","大地-KY","10.1","0.5","35","0.99","5","4.7","0","-0.43","9","0","0","0","0","0","1","0","0","0.99","-0.04","-24","-4","-18","0","0","0","0","0.19","上櫃其他","教育事業","服務業,教育事業",大陸知名幼教品牌，提供幼教諮詢服務
1677	,"8438.TW","昶昕","92.7","-2.01","527","4.97","65","6.99","0.49","1.17","11","24","46","0","0","0","0","1","1.44","1.66","-2.39","2","50","38","0","0","0","0","0","上市綠能環保","回收焚化／掩埋清運","傳產其他,回收焚化／掩埋清運,半導體化學品",台灣主要PCB廢液處理商，市佔超過8成
1678	,"8440.TW","綠電","21.15","-2.31","111","1.85","11","5.03","0.02","0.4","9","21","43","0","0","0","0","0","0","0","-0.09","10","19","-11","0","0","0","0","0.22","上櫃綠能環保","回收焚化／掩埋清運","傳產其他,回收焚化／掩埋清運",台灣最大的廢家電及廢資訊物品回收業者
1679	,"8442.TW","威宏-KY","40.5","-1.58","58","1.58","28","7.02","0.02","0.21","5","106","5","1","0","0","0","0","0","-0.55","0.25","-0","13","5","0","-0","0","0","0.06","上市其他","手提箱","傳產其他,手提箱,運動產業,運動用品",為全球知名運動用品及精品包袋代工製造商
1680	,"8443.TW","阿瘦","11.5","0.44","42","1.75","8","6.68","0","-0.87","6","0","0","0","0","0","0","0","0","0.08","-0.4","12","-13","-6","0","-0","0","0","0","上市貿易百貨","製鞋業","傳產其他,製鞋業",台灣第一家掛牌的鞋業自有品牌業者
1681	,"8444.TW","綠河-KY","6.59","-1.05","60","9.91","7","11.12","0","-2.57","6","0","0","0","0","0","0","0","0","0.31","-0.81","-11","-55","-57","0","0","0","0","0","上櫃其他","複合板","建材,複合板",泰國塑合板與橡膠木實木板材產銷商
1682	,"8446.TW","華研","86.9","-1.14","68","1.37","46","5.29","0.06","2.83","5","16","31","0","0","0","0","0","0","-0.07","-0.08","84","120","24","0","0","0","0","0","上櫃文化創意","演出經紀","傳播事業,文化創意產業,演出經紀",亞洲跨國唱片製作及歌手經紀人公司
1683	,"8450.TW","霹靂","15.2","-1.3","230","3.25","8","5.13","0.03","-1.99","12","343","3","0","0","0","1","0","0","-0.21","-0.15","-6","0","79","0","0","0","0","0.09","上櫃文化創意","文化創意產業","傳播事業,影音娛樂,有線電視,文化創意產業",台灣布袋戲文創業者
1684	,"8454.TW","富邦媒","325.5","-3.84","3070","9.31","862","26.5","10.18","1.11","9","35","26","0","1","0","0","0","0","-0.55","3.36","9","4","2","-1.6","0.8","-0.8","1.78","0","上市數位雲端","電商平台","Internet應用與服務,電商平台",台灣網路購物龍頭平台
1685	,"8455.TW","大拓-KY","26.4","-9.59","31","8.22","7","2.52","0.01","0.08","13","31","42","0","0","0","0","0","0","0","-0.52","-10","13","9","0","0","0","0","0.83","上櫃其他電子","電子元件代理商","電子元件代理商,電子通路,設備儀器商,電機,變頻器,電力設備",國內知名的電機、電子零組件代理經銷商
1686	,"8462.TW","柏文","136","-0.73","173","1.09","108","8.04","0.24","3.11","10","13","77","1","0","0","0","0","0","0.71","0.25","2","20","20","0","0.2","0.2","0","0.04","上市運動休閒","連鎖健身房","休閒娛樂,連鎖健身房",台灣連鎖健身俱樂部業者
1687	,"8463.TW","潤泰材","21.15","-1.4","66","0.93","32","15","0.01","0.62","11","8","138","0","0","0","0","0","0","-0.07","-0.52","-10","-9","-0","0","-0","0","0","0.04","上市其他","水泥","水泥,高爐水泥,設計裝潢,營造工程",潤泰集團旗下水泥及預拌式泥作材料大廠
1688	,"8464.TW","億豐","350.5","-1.41","1075","1.97","1027","29.3","3.75","6.09","12","18","67","0","1","0","0","0","0","0.25","-2.12","-2","3","-0","4.3","-3","1.3","0.2","0","上市居家生活","窗簾","家居用品,窗簾",全球窗簾製造大廠
1689	,"8466.TW","美吉吉-KY","16","-0.62","38","0.93","13","7.98","0.01","-0.94","5","0","0","1","1","0","0","0","0","0.08","-0.04","2","-12","-26","0","-0","0","0.34","0","上市其他","複合板","建材,複合板",全球知名塑膠地磚製造廠商
1690	,"8467.TW","波力-KY","119","-1.65","27","5.37","58","4.84","0.03","1.63","9","17","53","1","0","0","1","0","0","0","-0.89","-21","-30","-5","0","0","0","0","0.16","上市運動休閒","複合材料","傳產其他,運動產業,運動用品,碳纖維",全球最大碳纖維冰上曲棍球桿製造廠
1691	,"8472.TW","夠麻吉","83.9","4.61","16","5.11","15","1.77","0.01","-0.88","5","0","0","0","1","0","0","0","0","0","-2.82","-3","7","25","0","-0","0","0.48","0","上櫃數位雲端","電商平台","流通業,食品飲料相關通路,Internet應用與服務,電商平台",台灣最大吃喝玩樂票券平台「GOMAJI」
1692	,"8473.TW","山林水","48.1","-3.02","1373","3.73","87","18.12","0.67","1.16","9","8","113","1","1","0","0","0","0","-0.18","-1.36","-3","3","10","0","-0.3","-0.3","0.7","0","上市綠能環保","環保工程","水資源,海水淡化,污水處理,傳產其他,回收焚化／掩埋清運,營造工程,環保工程",力麒旗下水處理工程公司
1693	,"8477.TW","創業家","16","-4.48","88","5.37","10","8.42","0.01","-0.36","7","0","0","0","0","0","0","0","0","0.02","-0.05","-56","-28","-22","0","-0","0","0","0.43","上櫃數位雲端","電商平台","Internet應用與服務,電商平台",主要經營「生活市集」電商平台
1694	,"8478.TW","東哥遊艇","146.5","-3.93","523","3.61","138","9.4","0.78","1.29","10","10","100","1","0","0","1","0","0","0.34","-0.47","-100","-100","-15","0","-0.2","-0.2","0","0.17","上市運動休閒","遊艇製造","造船業,遊艇製造",亞洲地區唯一擁有自有品牌之遊艇製造商
1695	,"8481.TW","政伸","41.35","-1.31","21","0.36","28","6.66","0.01","0.43","7","16","44","0","1","0","0","0","0","0","-0.2","-2","12","-3","0","0","0","0.07","0","上市其他","印刷業","傳產其他,印刷業",全球最大自行車貼標印刷公司
1696	,"8488.TW","吉源-KY","10","-1.48","16","4.93","7","7.35","0","-0.47","7","0","0","1","0","0","0","0","0","0.01","-0.68","18","75","62","0","-0","0","0","0","上市其他","鋁罐","製罐業,馬口鐵罐,鋁罐",台商金屬飲料包材大廠
1697	,"8489.TW","三貝德","21.75","-1.58","64","3.17","13","5.99","0.01","0.23","9","8","113","1","0","0","0","0","0","0","0.08","-6","52","56","0","-0","0","0","0.1","上櫃其他","教育事業","服務業,教育事業",致力於K12數位教學及品牌代理授權業者
1698	,"8499.TW","鼎炫-KY","300","-1.8","130","5.56","123","4.12","0.39","3.19","6","26","23","0","1","0","0","0","0","0","-1.82","-0","86","81","0","0.1","0.1","0.33","0","上市其他電子","其他電子零件","其他電子零件,電子零件元件,儀表,產業機械",電子衡器及EMI導電材料生產商
