符合條件商品,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
資料日期：2026年  6月 24日,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
策略,"	.常用",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"597	",3045.TW,台灣大,119.5,0.42,7744,1.27,4431,372.34,9.1,0.79,9,19,47,1,1,0,0,0,0,0.11,-1.1,5,4,3,-0.5,3.5,3,0.12,0.04,上市通信網路,電信／數據服務,"無店舖販售,電視購物,低軌道衛星,網通設備,電信/數據服務,通訊服務,Internet應用與服務,電商平台,衛星通訊服務,行動通訊",台灣前三大電信業者之一,
"598	",3046.TW,建碁,56,0.18,484,3.68,44,7.84,0.32,0.97,8,14,57,0,1,0,0,0,0,-0.02,-0.16,15,4,13,0,-0.1,-0.1,0.39,0.18,上市電腦及週邊設備,工業電腦,"顯示器,數位看板,工業電腦",宏碁轉投資工業電腦與數位看板公司,
"599	",3047.TW,訊舟,15.85,-0.31,1710,4.01,36,22.48,0.27,-0.78,7,0,0,0,1,0,0,0,0,0.45,-0.49,9,-8,-33,0,-0.1,-0.1,0.27,0.15,上市通信網路,無線網路設備系統(WLAN),"用戶端設備,無線網路設備系統(WLAN),網通設備,區域網路",兼營品牌(EDIMAX)與代工的網通設備廠,
"600	",3048.TW,益登,69,-0.43,4606,5.11,170,26.98,5.28,3,6,8,75,0,1,0,0,0,0,-0.9,0.06,6,62,26,0,2.3,2.3,1.42,0.19,上市電子通路,IC零組件通路商,"IC零組件通路商,電子通路",全球第十大半導體代理商,
"601	",3049.TW,精金,14.1,2.92,6959,4.55,110,80.2,1.21,-0.13,5,0,0,0,0,0,0,0,0,-0.39,-0.11,1,-73,-45,0,0.1,0.1,0,0.33,上市光電,觸控面板,"面板業,觸控面板",瀚宇彩晶關係企業，為觸控感測器製造商,
"602	",3050.TW,鈺德,12.9,1.98,661,3.86,20,15.5,0.15,-0.15,4,0,0,0,0,0,0,0,0,0.41,-0.07,-3,-5,-5,0,0,0,0,0.17,上市光電,碟片預錄,"光碟片,碟片預錄,太陽能,太陽能系統運用,旅宿／餐飲,休閒娛樂,餐飲",錸德集團旗下台灣最大預錄碟片廠,
"603	",3051.TW,力特,29.45,8.27,12551,3.94,45,16.7,0.38,0.22,7,22,32,0,1,0,0,0,0,0.27,-0.38,14,37,-5,0,0.3,0.3,0.6,0.22,上市光電,偏光板,"面板零組件,偏光板",全球前十大偏光板供應商之一,
"604	",3052.TW,夆典,10.65,0,162,0.93,25,23.32,0.03,0.15,10,16,63,0,0,0,0,0,0,-0.16,-0.09,-37,-41,1,0,0,0,0,0.05,上市建材營造,營建,"營建,水電消防工程,地產,營造工程",提供工程整合服務之廠商,
"605	",3054.TW,立萬利,66,-0.15,82,2.71,53,8.07,0.06,0.92,8,21,38,0,0,0,0,0,0,0.02,-0.22,-32,786,876,0,0,0,0,0.3,上市食品,食品生技,"生物科技,食品生技,非揮發性記憶體,DRAM,IC製造",生技保健相關產品之銷售廠商,
"606	",3055.TW,蔚華科,99.9,9.9,2892,4.89,90,11.5,1.17,-0.84,10,0,0,0,0,0,0,0,0,-0.96,0,-82,-75,25,0,-1,-1,0,0.61,上市電子通路,封測用設備,"半導體製程設備,設備儀器商,封測用設備",半導體測試解決方案商,
"607	",3056.TW,富華新,14.65,-3.93,2030,5.37,73,48.06,1,-0.1,6,0,0,0,1,0,0,0,0,0.29,-0.3,1,2,-87,0,-0.1,-0.1,0.19,0.08,上市建材營造,營建,"控股公司,營建,地產",推案集中於中部地區之建商,
"608	",3057.TW,喬鼎,19.95,5,201,5.72,11,6.79,0.05,-0.51,7,0,0,0,0,0,0,0,0,0.17,-0.11,-26,-25,14,0,0,0,0,0.29,上市電腦及週邊設備,磁碟陣列控制器,"週邊產品,磁碟陣列控制器",全球知名RAID控制器及儲存解決方案供應商,
"609	",3058.TW,立德,9.4,-0.63,911,3.01,19,20.17,0.09,-0.58,9,0,0,0,0,0,0,0,0,0.38,-0.17,-13,1,-2,0,0,0,0,0.22,上市電子零組件,電源供應器,"電源供應器,變壓器,電子零件元件",以消費性網通應用為主的電源供應器廠,
"610	",3059.TW,華晶科,47.7,0.74,4146,5.07,146,30.77,3.32,-0.03,5,61,8,0,1,0,0,1,0.53,1.23,-0.65,3,2,9,0,-1.7,-1.7,0.54,0.23,上市光電,光學鏡片／頭,"診斷與監測用醫材,車用電子,影像感測元件,IC設計,影音IC,數位相機,數位相機組裝,光學鏡片/頭,手機鏡頭模組,光學元件,工業電腦,安全監控,手機零組件",以車用鏡頭、影像晶片與醫療產品為主軸,
"611	",3060.TW,銘異,38.6,-2.15,10192,7.2,54,13.76,5.43,0.08,7,45,16,0,1,1,0,1,0.48,6.54,-3.14,7,28,12,0,2.7,2.7,0.61,0.49,上市電腦及週邊設備,硬碟相關,"週邊產品,硬碟相關",台灣最大硬碟零組件製造商，主要產品為音圈馬達,
"612	",3062.TW,建漢,25.1,-0.4,3289,4.65,83,33.01,1.26,-0.77,7,0,0,0,0,0,0,0,0,-0.64,0.22,-20,-33,9,0,-0.8,-0.8,0,0.33,上市通信網路,無線網路設備系統(WLAN),"用戶端設備,無線網路設備系統(WLAN),網通設備,視訊轉換相關,消費性電子產品",鴻海投資的無線與寬頻網路設備製造商,
"613	",3064.TW,泰偉,20,0,0,0,3,1.3,0,-0.74,8,0,0,0,0,0,0,0,0,0,-0.23,-19,-22,-9,0,0,0,0,0.18,上櫃文化創意,PC遊戲,"PC遊戲,工業電腦,博奕機台,遊戲產業",台灣博奕遊戲與博奕機台公司,
"614	",3066.TW,李洲,23.65,-2.47,4112,11.11,20,8.31,0.47,-0.1,14,0,0,0,1,1,0,0,0,0.42,-0.43,-2,84,31,0,0.1,0.1,0.42,0.24,上櫃光電,LED封裝,"LED,LED封裝",台灣利基型LED封裝廠,
"615	",3067.TW,全域,18.4,-0.81,7,2.62,4,2,0,-0.05,12,112,11,0,0,0,0,0,0,0,0.26,-37,-63,34,0,0,0,0,0.06,上櫃居家生活,音響設備及零件,"水資源,水資源設備/耗材,電子零件元件,音響設備及零件",以Phonic為品牌行銷全球之專業音響廠商,
"616	",3071.TW,協禧,33.8,-0.59,650,3.42,37,11,0.25,0.29,13,18,72,0,1,0,0,0,0,-0.08,-0.65,2,39,32,0,0.2,0.2,0.36,0.16,上櫃電腦及週邊設備,散熱風扇馬達,"散熱風扇馬達,散熱模組,筆記型電腦用散熱模組",生產NB用散熱風扇及模組廠,
"617	",3078.TW,僑威,54.5,1.49,588,3.82,122,22.74,0.71,-0.39,6,30,20,0,0,0,0,0,0,0.14,-0.17,-18,-52,-44,0,-0.3,-0.3,0,0.14,上櫃電子零組件,電源供應器,"電源供應器,電子零件元件",全球clone市場上最大電源供應器製造商,
"618	",3081.TW,聯亞,2155,-5.69,1926,6.53,2114,9.25,42.94,4.05,12,179,7,0,0,0,0,0,0,1.47,0.58,3,119,107,5.2,-6.7,-1.5,0,0.59,上櫃通信網路,光通訊元件磊晶,"砷化鎵相關,光通訊元件磊晶,IC製造",生產砷化鎵與磷化銦為基板的磊晶廠,
"619	",3083.TW,網龍,28.5,-0.35,102,2.74,25,8.65,0.06,-0.24,7,0,0,0,0,0,0,0,0,0.01,0.81,47,13,20,0,0,0,0,0.12,上櫃文化創意,PC遊戲,"PC遊戲,遊戲產業,手機遊戲",智冠轉投資線上遊戲開發商,
"620	",3085.TW,新零售,11.65,-2.1,35,4.17,8,6.9,0,-0.14,7,0,0,0,0,0,0,0,0,0,-0.26,-1,81,31,0,0,0,0,0.2,上櫃數位雲端,電商平台,"運輸事業,物流業,Internet應用與服務,電商平台",台灣鋼鐵集團旗下電商公司,
"621	",3086.TW,華義*,34.05,-0.73,196,4.63,94,2.73,0.14,-0.05,3,0,0,0,0,0,0,0,0,-0.02,0.68,89,57,-9,0,-0.1,-0.1,0,0.2,上櫃文化創意,PC遊戲,"文化創意產業,PC遊戲,遊戲產業,手機遊戲",台灣知名遊戲軟體業者,
"622	",3088.TW,艾訊,141.5,-0.35,1156,3.47,154,10.99,1.17,3.06,6,18,33,1,1,0,0,0,0,-2.1,4.78,4,49,40,0,2.5,2.5,0.89,0.14,上櫃電腦及週邊設備,工業電腦,工業電腦,研華轉投資工業電腦廠商,
"623	",3090.TW,日電貿,303,0.17,1384,5.51,870,28.76,10.19,1.85,8,45,18,0,1,0,0,0,0,1.01,1.02,-12,20,21,11.1,-5.3,5.8,3.04,0,上市電子零組件,電子元件代理商,"被動元件,MLCC,電容,鋁質電解電容,電子元件代理商,電子通路",台灣最大的被動元件代理商,
"624	",3092.TW,鴻碩,30.8,-1.28,436,6.57,33,10.66,0.31,-1.3,4,0,0,1,0,0,0,0,0,0.12,-0.62,19,16,-6,0,0.1,0.1,0,0.24,上市電子零組件,連接線材,"電子零件元件,連接線材",台灣知名連接元件製造商,
"625	",3093.TW,港建*,72.3,6.79,10555,9.04,98,3.63,2.11,-0.04,5,543,1,0,1,0,0,0,0,0.68,-2.21,-45,-49,-45,0,0.4,0.4,0.48,0.2,上櫃其他電子,PCB相關設備,"PCB相關設備,設備儀器商,封測用設備",PCB、IC封裝及CD-R/DVD製程設備廠,
"626	",3094.TW,聯傑,45.25,9.96,14593,11.48,34,8.31,4.61,0.04,7,1344,1,0,1,1,0,0,0,4.42,0.22,1,16,2,0,-1,-1,1.08,0.63,上市半導體,網路通訊IC,"IC設計,網路通訊IC",嵌入式乙太網路IC設計廠商,
"627	",3095.TW,及成,39.3,0.77,17,1.28,4,1,0.01,1.24,8,17,47,1,0,0,0,0,0,0,0.01,-26,12,21,0,0,0,0,0.25,上櫃通信網路,模具沖壓,"模具沖壓,電子零件元件",台灣鋁合金沖壓零件廠,
"628	",3105.TW,穩懋,478,-8.43,36391,9.43,2213,42.39,229.89,0.66,8,159,5,0,1,0,0,1,1.75,1.57,-2.75,1,40,35,-3.3,64.8,61.5,0.57,0.27,上櫃半導體,砷化鎵相關,"砷化鎵相關,第三類半導體,化合物晶圓,IC製造",全球最大砷化鎵晶圓代工廠,
"629	",3114.TW,好德,52.5,9.83,3490,14.48,31,6.51,1.04,0.19,7,34,21,0,1,1,0,0,0,0.61,-1.93,7,3,7,0,0,0,1.17,0.43,上櫃電子零組件,電子元件代理商,"連接器,電子零件元件,電子元件代理商,電子通路,連接線材",電子零組件及製程設備與耗材之專業代理商,
"630	",3115.TW,富榮綱,9,0,0,0,6,7.22,0,-0.1,3,0,0,0,0,0,0,0,0,0,-0.09,-6,428,187,0,0,0,0,0.12,上櫃電子零組件,非鐵金屬,"非鐵金屬,銅,鋁",台灣從事鋁錠等有色金屬買賣業務公司,
"631	",3118.TW,進階,31.8,0.47,26,0.94,10,3.25,0.01,0.39,2,16,13,0,1,0,0,1,0.04,1.29,-0.06,-15,-9,-9,0,0,0,0.04,0.04,上櫃生技醫療,檢驗試劑／紙,"生物科技,生技服務,體外診斷用醫材,檢驗試劑／紙,IVD檢驗儀器設備",台灣具規模的生醫實驗室儀器耗材通路商,
"632	",3122.TW,笙泉,34.9,9.92,836,4.24,13,4.08,0.08,-0.29,8,0,0,1,0,0,0,0,0,0.05,-0.05,-11,2,-3,0,0,0,0,0.32,上櫃半導體,MCU,"IC設計,MCU",提供有關MCU軟硬體全方位服務的廠商,
"633	",3128.TW,昇銳,25.8,6.17,1733,3.23,11,4.73,0.04,-0.05,7,20,35,1,0,0,0,0,0,-0.85,-0.06,-5,-24,-14,0,0,0,0,0.2,上櫃光電,安全監控,"車用電子,倒車影像系統,工業電腦,安全監控",為監視系統領域之專業安全監控廠,
"634	",3130.TW,一零四,222.5,-0.45,57,0.45,74,3.32,0.08,4.67,8,18,44,0,1,0,0,0,0,-0.12,-0.43,5,10,7,0,-0.1,-0.1,0.04,0.03,上市數位雲端,人力資源網站,"服務業,人力資源,Internet應用與服務,人力資源網站",台灣人力資源網站第一品牌,
"635	",3131.TW,弘塑,3595,2.86,223,5.16,1037,2.97,18.16,2.27,6,277,2,1,1,0,0,0,0,-1.52,-2.56,4,7,16,16.9,-3.8,13.1,0.52,0.35,上櫃半導體,封測用設備,"半導體製程設備,設備儀器商,半導體化學品,封測用設備",酸槽設備在台市占率第一名,
"636	",3138.TW,耀登,127.5,-1.92,649,6.52,67,5.64,1.41,0.18,9,0,0,0,0,0,1,0,0,0.67,-0.61,-18,7,18,0,-0.1,-0.1,0,0.41,上市通信網路,天線,"網通設備,天線,設備儀器商,量測儀器",台灣天線製造、儀器設備代理廠商,
"637	",3141.TW,晶宏,75.8,0.93,748,7.02,57,7.55,0.96,0.19,11,168,7,1,1,0,0,0,0,0.05,-0.53,21,20,12,0,0.1,0.1,1.05,0.2,上櫃半導體,LCD驅動IC,"馬達IC,IC設計,LCD驅動IC,觸控IC",LCD驅動IC設計公司，也是電子紙驅動IC重要供應商之一,
"638	",3147.TW,大綜,340,4.29,553,3.91,142,4.37,1.23,9.15,10,23,43,0,1,0,0,1,1.16,1.27,-1.47,177,812,75,0,0.5,0.5,1.27,0.22,上櫃資訊服務,系統整合,"系統整合,電腦通路商,電子通路,軟體業",電腦軟硬體設備代理銷售及系統整合商,
"639	",3149.TW,正達,102,8.4,35646,11.87,213,22.62,29.27,-0.76,9,0,0,0,1,1,0,0,0,0.84,-2.3,7,-7,8,0,-7.3,-7.3,1.68,0.4,上市光電,玻璃基板加工,"車用玻璃,汽車內裝,建材,玻璃,面板零組件,玻璃基板加工",鴻海集團旗下之玻璃加工龍頭廠商,
"640	",3162.TW,精確,82.9,-0.96,993,3.66,129,15.42,1.16,0.07,6,0,0,0,1,0,0,0,0,0.21,-1.56,13,22,8,0,-0.5,-0.5,0.61,0.13,上櫃電機機械,汽機車零組件,汽機車零組件,敏實集團旗下的車用鋁壓鑄零件供應商,
"641	",3163.TW,波若威,840,-3.23,561,1.95,699,8.05,9.01,0.23,7,668,1,0,0,0,0,0,0,-0.06,2.37,6,30,24,-5.8,-10.6,-16.4,0,0.58,上櫃通信網路,光纖被動元件,"光通訊,光纖被動元件",台灣最大光纖被動元件代工廠,
"642	",3164.TW,景岳,16.25,-0.31,96,0.92,14,8.6,0.01,-0.07,4,0,0,0,0,0,0,0,0,0.48,-0.17,-26,-3,-8,0,0,0,0,0.09,上市生技醫療,食品生技,"衛生清潔用品,化學工業,生物科技,食品生技",亞洲第一家益生菌原料藥GMP廠,
"643	",3167.TW,大量,793,1.67,288,4.84,690,9.04,4.06,6.06,10,65,15,1,1,0,0,0,0,-2.26,11.51,11,120,124,-0.3,0,-0.3,1.44,0.32,上市電機機械,雷射鑽孔機、鑽頭,"雷射鑽孔機、鑽頭,PCB相關設備,印刷電路板相關,設備儀器商",全球PCB成型機龍頭廠,
"644	",3168.TW,眾福科,44.35,-2.21,28,3.99,34,7.51,0.04,0.8,6,15,40,0,1,0,0,0,0,0.23,0.27,-4,10,7,0,0,0,0.28,0.14,上市光電,LCM,"面板業,LCM",佳世達旗下，為工控及客製化液晶顯示器之製造商,
"645	",3169.TW,亞信,113.5,1.98,340,3.54,72,6.33,0.86,0.85,9,34,26,0,1,0,0,0,0,0.01,-0.15,9,3,-3,0,0.2,0.2,0.44,0.24,上櫃半導體,網路通訊IC,"IO控制IC,IC設計,網路通訊IC,嵌入式晶片",台灣乙太網路控制晶片廠,
"646	",3171.TW,炎洲流通,70,0.43,23,5.29,23,3.31,0.04,2.6,6,11,55,0,0,0,0,0,0,0,0,-7,110,95,0,0,0,0,0.17,上櫃居家生活,塑膠加工,"膠帶,化學工業,塑膠加工,塑化製品",炎洲集團旗下的包材通路商,
"647	",3176.TW,基亞,33.4,0.75,461,1.66,46,13.93,0.12,-1.76,3,0,0,0,0,0,0,0,0,-0.21,0.02,1,-20,-38,0,0.1,0.1,0,0.17,上櫃生技醫療,新藥研發,"醫藥產業,西藥製劑,新藥研發,生物製劑,學名藥,體外診斷用醫材,檢驗試劑／紙",全球知名的核酸檢驗試劑和肝癌新藥研發廠,
"648	",3188.TW,鑫龍騰,23.35,-0.43,200,1.9,44,18.86,0.06,1.5,8,3,267,1,0,0,0,0,0,-0.06,0.16,41,826,880,0,-0.1,-0.1,0,0.11,上櫃建材營造,營建,"營建,地產",以開發南部不動產商品為主,
"649	",3189.TW,景碩,739,1.65,29276,7.66,3831,52.69,276.39,1.89,7,106,7,0,1,0,0,0,0,0.75,-3.05,3,33,29,20.6,-34.6,-14,1.46,0.34,上市半導體,IC基板,"隱形眼鏡,輔助與彌補用醫材,印刷電路板相關,HDI板,IC基板,封測服務與材料",全球ABF載板的主要供應商,
"650	",3191.TW,雲嘉南,19.9,-0.5,72,3.01,9,4.36,0.04,-0.34,7,0,0,0,0,0,0,0,0,0,-0.17,-3,-5,-1,0,0,0,0,0.51,上櫃電子零組件,變壓器,"變壓器,電子零件元件",變壓器線架專業生產商,
"651	",3205.TW,佰研,52.2,-2.43,162,6.53,36,6.75,0.18,-0.24,11,607,2,0,0,0,1,0,0,0,-0.11,44,130,68,0,0,0,0,0.15,上櫃生技醫療,食品生技,"生物科技,食品生技,流通業,食品飲料相關通路,食品加工,保健食品",透過克緹直銷有機食品及保健食品,
"652	",3206.TW,志豐,37.8,0,54,4.12,22,5.89,0.07,0.34,9,32,28,0,0,0,0,0,0,0,-0.1,13,19,-5,0,0,0,0,0.14,上櫃電子零組件,耳機,"受話器,電聲產品,耳機,麥克風",耳機與蜂鳴器等電聲元件廠,
"653	",3207.TW,耀勝,70.1,3.55,3210,6.24,45,6.64,0.62,-1.32,9,0,0,1,1,0,0,0,0,-0.21,1.36,9,-5,2,0,0,0,0.36,0.16,上櫃電子零組件,變壓器,"車用電子,變壓器,被動元件,電感,電子零件元件",變壓器及電感線圈製造生產商,
"654	",3209.TW,全科,61.2,-1.13,1611,2.39,146,23.54,0.81,0.96,9,13,69,0,0,0,0,0,0,-0.17,0.31,-32,32,32,0,-0.7,-0.7,0,0.42,上市電子通路,IC零組件通路商,"無線網路IC,類比IC,IC設計,網路通訊IC,IC零組件通路商,電子通路,光通訊IC",為專業通訊元件設計及通路商,
"655	",3211.TW,順達,419,-1.99,3632,7.62,660,15.43,33,1.76,5,45,11,0,1,0,0,0,0,0.54,-1.14,10,-11,22,0.5,-1.1,-0.6,0.48,0.29,上櫃電腦及週邊設備,消費用電池,"資產股,消費用電池,電池,BBU",全球知名筆記型電腦電池組裝廠,
"656	",3213.TW,茂訊,128,-0.78,610,3.4,76,5.87,1.19,2.58,5,14,36,0,1,0,0,0,0,-0.68,-0.52,18,79,15,0,-0.1,-0.1,0.47,0.14,上櫃電腦及週邊設備,電腦通路商,"筆記型電腦製造,電腦通路商,電子通路,強固電腦,電腦系統業",國內專業的強固型電腦暨電腦通路商,
"657	",3217.TW,優群,177,1.14,771,3.4,158,9.01,2.52,1.85,6,17,35,0,0,0,0,0,0,-1.35,2.28,-3,-18,-5,0,0,0,0,0.28,上櫃電子零組件,連接器,"連接器,電子零件元件",國內連接器製造商,
"658	",3218.TW,大學光,133.5,0,105,2.21,113,8.47,0.31,3.14,10,11,91,0,1,0,0,0,0,-0.55,-0.26,-3,7,1,0,0.1,0.1,0.16,0.1,上櫃生技醫療,醫療服務,醫療服務,台灣最大視力健康連鎖集團,
"659	",3219.TW,倚強科,71.3,-0.97,182,6.19,52,7.18,0.19,0.79,11,37,30,0,0,0,0,0,0,-0.09,0.15,2,38,43,0,-0.1,-0.1,0,0.39,上櫃其他電子,設備儀器商,設備儀器商,全球領先的消費電子及車電測試方案供應商,
"660	",3221.TW,台嘉碩,56.6,1.8,4318,6.77,58,10.51,3.29,-0.14,7,235,3,0,1,0,0,0,0,-1.6,2.97,-3,15,5,0,-0.1,-0.1,1,0.23,上櫃通信網路,濾波器,"被動元件,石英元件,濾波器,振盪器",台灣最大的表面聲波濾波器製造商,
"661	",3224.TW,三顧,38.2,-0.91,64,2.58,30,7.82,0.17,-0.95,13,0,0,0,0,0,0,0,0,0.05,-0.05,6,16,6,0,0,0,0,0.14,上櫃電子通路,電子元件代理商,"連接器,電子零件元件,電子元件代理商,電子通路",經營電子材料代理及再生醫療業務,
"662	",3226.TW,龍鋒,49,0,0,0.41,32,6.44,0,-0.48,6,0,0,0,1,0,0,0,0,-0.03,-0.15,17,-2,-36,0,0,0,0.4,0.18,上櫃電機機械,車燈,"車燈,汽機車零組件",台灣車燈及車用LED模組製造商,
"663	",3227.TW,原相,228.5,0.22,1074,3.04,343,15.19,5.08,2.75,5,27,19,0,1,0,0,0,0,0.15,-0.32,2,10,-1,0.1,4.6,4.7,0.35,0.17,上櫃半導體,CMOS晶片,"IC設計,CMOS晶片,感測元件",為CMOS影像感測器及數位影像應用IC領導廠商,
"664	",3228.TW,金麗科,180.5,-3.48,431,6.65,134,7.19,1.12,-0.5,8,0,0,0,0,0,0,0,0,0.01,0.55,-11,38,3,0,0,0,0,0.49,上櫃半導體,MCU,"IC設計,網路通訊IC,MCU,ASIC,嵌入式晶片",從事微控制器IC、嵌入式微處理器及網路單晶片IC等設計公司,
"665	",3229.TW,晟鈦,46.65,-5.76,1130,15.56,16,6.43,0.92,0.77,9,38,24,0,1,0,0,0,0,0,0.15,-14,60,51,0,0,0,2.02,0.36,上市電子零組件,PCB材料,"PCB材料,印刷電路板,印刷電路板相關",磷銅球、小量多樣PCB供應商,
"666	",3230.TW,錦明,37.3,8.27,5182,9.41,30,8.6,2.05,-0.54,5,0,0,0,0,0,0,0,0,-0.28,-0.25,5,10,-5,0,-0.1,-0.1,0,0.22,上櫃光電,模具沖壓,"模具沖壓,電子零件元件",生產液晶螢幕金屬機構模具廠,
"667	",3231.TW,緯創,157.5,-0.63,29331,3.38,5041,318.04,74.69,8.39,6,5,120,0,0,0,0,0,0,-0.51,1.38,2,39,106,28.3,-98.1,-69.8,0,0.34,上市電腦及週邊設備,筆記型電腦製造,"伺服器,筆記型電腦製造,AI伺服器,電子製造服務,電腦系統業",全球前五大NB代工廠,
"668	",3232.TW,昱捷,22.6,-0.22,43,1.11,11,4.66,0.03,-0.02,9,64,14,0,0,0,0,0,0,-0.01,-0.09,-17,-2,1,0,0,0,0,0.14,上櫃電子通路,IC零組件通路商,"IC設計,LCD驅動IC,IC零組件通路商,電子通路,分離式元件",主要代理日系的電子零組件通路商,
"669	",3234.TW,光環,145.5,4.68,4437,9.71,155,11.15,8.62,-0.48,5,0,0,0,1,0,0,0,0,-2.29,0.91,-8,13,-3,0,1.4,1.4,0.82,0.44,上櫃通信網路,光纖主動元件,"光通訊元件磊晶,IC製造,光通訊,光纖主動元件",光收發模組上游晶粒及封裝廠,
"670	",3236.TW,千如,63.8,4.59,7415,9.04,64,10.5,5.19,-0.03,9,188,5,0,1,0,0,0,0,-5.59,5.45,-30,3,20,0,-0.9,-0.9,1.61,0.4,上櫃電子零組件,電感,"被動元件,電感",台灣SMD晶片電感廠,
"671	",3252.TW,海灣,17.45,0,3,1.42,9,5.02,0,0.34,14,8,175,0,0,0,1,0,0,0.07,-0.26,9,-1,2,0,0,0,0,0.09,上櫃觀光餐旅,飯店,"旅宿／餐飲,飯店",知名海邊渡假飯店,
"672	",3257.TW,虹冠電,71.1,-3.79,6463,9.08,59,7.98,7.01,-0.25,1,0,0,1,1,1,0,0,0,-0.01,-0.28,20,-43,-41,0,0.4,0.4,0.5,0.42,上市半導體,電源管理IC,"IC設計,分離式元件,二極體,電晶體,電源管理IC",台灣AC-DC類比電源管理IC供應商,
"673	",3259.TW,鑫創,16.5,0.92,82,3.52,12,7.3,0.01,-0.76,5,0,0,0,0,0,0,0,0,-0.03,-0.08,21,5,-2,0,0,0,0,0.13,上櫃半導體,FLASH記憶體IC,"FLASH記憶體IC,其他IC,IC設計,影音IC,記憶卡IC,MEMS",從事NAND Flash控制IC及MEMS麥克風IC設計廠,
"674	",3260.TW,威剛,408.5,-0.85,8268,5.99,1357,33.17,58.59,38.22,9,3,300,1,0,0,0,0,0,0.12,-0.87,23,210,176,-2.5,-11.8,-14.3,0,0.27,上櫃半導體,記憶體模組,"電子零件元件,DRAM模組,Flash模組,週邊產品,硬碟相關,電競週邊,記憶體模組",全球前三大記憶體模組廠,
"675	",3264.TW,欣銓,234.5,0.43,6408,7.64,1145,49.02,33.86,2.05,10,32,31,0,1,0,0,0,0,-0.53,0.03,4,33,27,1,26,27,0.66,0.27,上櫃半導體,IC測試,"IC測試,IC封裝測試",主攻晶圓測試，台灣前三大IC測試廠之一,
"676	",3265.TW,台星科,193,6.34,2085,9.04,247,13.63,3.29,1.6,8,32,25,0,1,0,0,0,0,0.13,-0.14,-1,22,24,0,1.7,1.7,0.43,0.25,上櫃半導體,IC封裝,"IC封裝,IC測試,IC封裝測試",淡馬錫控股之IC封測廠,
"677	",3266.TW,昇陽,13.6,0.37,34,3.33,48,35.23,0.01,0.07,7,26,27,0,1,0,0,0,0,0.01,-0.23,3,19,74,0,0,0,0.17,0.06,上市建材營造,營建,"營建,地產",推案集中於大台北地區之建商,
"678	",3268.TW,海德威,22.35,-0.22,379,8.21,8,3.47,0.17,-0.18,8,0,0,0,1,0,0,0,0,-1.51,-0.12,-6,4,7,0,0,0,0.69,0.29,上櫃半導體,IC設計軟體,"其他IC,IC設計軟體,IC設計",台灣消費性IC韌體設計廠,
"679	",3272.TW,東碩,16,-1.84,68,2.7,10,6.12,0.02,-4.05,3,0,0,1,0,0,0,0,0,-0.01,0.01,-23,-34,-17,0,0,0,0,0.16,上櫃電腦及週邊設備,週邊產品,週邊產品,全球PC/行動裝置擴充基座龍頭廠,
"680	",3284.TW,太普高,26.5,4.33,1611,8.51,28,10.85,0.32,0.2,2,27,7,1,1,1,0,0,0,-0.04,-0.44,9,1,-6,0,-0.1,-0.1,0.68,0.35,上櫃其他,印刷業,"傳產其他,印刷業",台灣最大預塗式感光平版(PS版)廠,
"681	",3285.TW,微端,44.2,-3.18,196,8.09,20,4.27,0.18,0.56,11,38,29,0,1,0,0,0,0,-0.05,0.71,94,217,71,0,0,0,0.93,0,上櫃其他電子,音響設備及零件,"面板業,LCM,電子零件元件,音響設備及零件",數位影音產品與LCD模組製造商,
"682	",3287.TW,廣寰科,33.85,0.3,132,1.19,15,4.4,0.04,-0.11,5,20,25,0,0,0,0,0,0,0.02,-0.69,-19,16,9,0,0,0,0,0.21,上櫃電腦及週邊設備,電競週邊,"滑鼠,鍵盤,週邊產品,電聲產品,耳機,電競週邊",「GAMDIAS」電競周邊產品品牌商,
"683	",3288.TW,點晶,23.85,2.36,131,7.19,4,1.64,0.04,-0.06,5,0,0,0,1,0,0,0,0,0,0.2,-56,-16,14,0,0,0,0.85,0.34,上櫃電子零組件,馬達IC,"馬達IC,類比IC,IC設計,LED驅動IC",LED、馬達驅動應用的類比IC設計廠商,
"684	",3289.TW,宜特,169.5,0,2793,7.82,147,8.67,7.22,-1.1,7,0,0,0,0,0,0,0,0,0.67,-0.34,4,0,-3,0,-0.5,-0.5,0,0.23,上櫃其他電子,檢測驗證服務,"檢測驗證服務,設備儀器商",台灣半導體驗證分析大廠,
"685	",3290.TW,東浦,68.5,-0.58,2734,5.23,62,9.02,1.82,-0.74,6,0,0,0,1,0,0,0,0,-1.73,1.06,6,96,83,0,-0.7,-0.7,0.76,0.31,上櫃電子零組件,塑膠射出,"機殼,電子零件元件,塑膠射出",塑膠精密元件模具廠,
"686	",3293.TW,鈊象,757,-0.39,1090,3.73,2142,28.18,14.57,11.06,12,18,67,0,0,0,0,0,0,0.18,0.03,0,12,15,1.1,1.1,2.2,0,0.11,上櫃文化創意,PC遊戲,"PC遊戲,遊戲產業,手機遊戲",台灣商用遊戲機與網路遊戲大廠,
