符合條件商品
資料日期：2026年  6月 25日
策略,	.常用
1477	,"6669.TW","緯穎","4545","-1.3","1366","2.46","8558","18.59","63.43","51.59","4","16","25","0","1","0","0","0","0","0.59","3.74","2","18","45","-16.9","-49.4","-66.3","0.74","0.24","上市電腦及週邊設備","伺服器","伺服器,AI伺服器,ASIC伺服器,電腦系統業",緯創轉投資之大型雲端資料中心硬體供應商
1478	,"6670.TW","復盛應用","245.5","0.61","1293","6.83","340","13.94","9.16","7.01","4","9","44","1","0","0","0","0","0","-0.25","-4.37","4","32","10","3.1","-2.1","1","0","0","上市運動休閒","高爾夫球桿頭","高爾夫球桿頭,運動產業",全球最大之高爾夫球桿頭製造商
1479	,"6671.TW","三能-KY","24.8","-0.8","9","0.6","15","6.08","0","0.01","5","35","14","0","0","0","0","0","0","-0.35","-0.22","-30","-26","-13","0","-0","0","0","0.16","上市居家生活","傳產其他","傳產其他",專業烘培器具製造商
1480	,"6672.TW","騰輝電子-KY","289.5","9.87","9436","7.63","188","8.08","17.68","2.8","6","39","15","1","1","1","0","1","0.72","2.16","-1.56","4","35","28","-0","1.8","1.8","1.1","0","上市電子零組件","銅箔基板","LED,LED散熱基板,銅箔基板,印刷電路板相關",於大陸生產的台資銅箔基板廠
1481	,"6674.TW","鋐寶科技","17.25","0.58","10","3.4","12","6.86","0","-1.24","3","0","0","0","0","0","0","0","0","0","-0.56","3","-24","-25","0","0","0","0","0.11","上市通信網路","接取設備","用戶端設備,無線網路設備系統(WLAN),網通設備,接取設備",仁寶轉投資之Cable CPE廠商
1482	,"6679.TW","鈺太","286","0.88","219","3.16","156","5.5","0.68","1.95","12","34","35","0","0","0","0","0","0","-0.86","0.6","-4","7","7","0","-0.2","-0.2","0","0.3","上櫃半導體","MEMS","類比IC,IC設計,影音IC,感測元件,MEMS",台灣MEMS麥克風晶片龍頭
1483	,"6680.TW","鑫創電子","50.9","0","3","0","12","2.4","0","-0.04","5","622","1","1","0","0","0","0","0","0.04","-1.29","-0","24","25","0","0","0","0","0.16","上櫃電腦及週邊設備","工業電腦","工業電腦",智能交通車載電腦系統製造商
1484	,"6683.TW","雍智科技","1885","-2.84","2732","12.46","535","2.76","81.6","4.64","15","94","16","0","1","0","0","0","0","-1.95","0.12","-7","12","33","0.9","-10.2","-9.3","0.5","0","上櫃半導體","測試用板卡","封測服務與材料,測試用板卡",台灣IC測試設備材料供應商
1485	,"6684.TW","安格","63.9","-0.16","3046","14.38","29","4.46","3.02","-0.24","4","0","0","0","1","1","0","0","0","0.11","-0.32","49","41","1","0","0.1","0.1","0.6","0","上櫃半導體","影音IC","IC設計,設計IP,影音IC,高速傳輸介面IC",安國旗下的多媒體視訊轉換控制晶片廠
1486	,"6689.TW","伊雲谷","65.7","-1.35","244","1.51","45","6.8","0.09","-0.45","7","53","13","0","0","0","0","0","0","0","-0.41","0","-0","-6","0","0","0","0","0.17","上市數位雲端","雲端科技","雲端科技,Internet技術與基礎設施",台灣雲端託管服務龍頭廠商
1487	,"6690.TW","安碁資訊","166","0.91","129","1.42","52","3","0.33","1.62","5","19","26","0","0","0","0","0","0","0","5.92","-2","10","17","0","-0.1","-0.1","0","0","上櫃數位雲端","資訊安全","資訊安全,軟體業",宏碁旗下資訊安全管理服務廠
1488	,"6691.TW","洋基工程","797","5.15","1759","9.83","921","12.15","9.96","10.71","7","26","27","0","1","0","0","0","0","0.76","-3.44","34","82","76","-0","2","2","0.4","0","上市其他電子","廠務工程","電子其他,廠務工程",高科技廠房無塵室統包及節能工程服務商
1489	,"6692.TW","進能服","26.05","-2.07","37","3.07","16","5.88","0.01","-1.99","3","0","0","0","0","0","0","0","0","0.04","-0.32","92","3","-68","0","-0","0","0","0.12","上櫃綠能環保","太陽能系統運用","太陽能,太陽能系統運用",一體化太陽光電發電系統服務商
1490	,"6693.TW","廣閎科","244","-2.79","835","11.63","115","4.57","2.46","1.52","10","67","15","0","1","0","0","1","4.65","2","-9.31","5","115","78","0.2","0.2","0.4","1.23","0","上櫃半導體","電晶體","馬達IC,IC設計,分離式元件,電晶體",茂迪轉投資功率半導體元件設計公司
1491	,"6695.TW","芯鼎","64.7","-6.1","5989","10.69","60","10.67","8.38","-1.03","5","0","0","0","1","1","0","0","0","-0.32","0.73","1","-25","-9","0","3.5","3.5","0.82","0","上市半導體","影音IC","IC設計,消費性IC,影音IC,安全監控IC",凌陽旗下影像及視訊處理IC設計公司
1492	,"6697.TW","東捷資訊","41.8","0","26","0.96","11","2.73","0.01","-0.21","9","15","60","0","0","0","0","0","0","0","0.13","-5","6","5","0","-0","0","0","0.13","上櫃資訊服務","企業資源規劃","軟體業,企業資源規劃,客戶關係管理",東元旗下ERP整合規劃廠
1493	,"6698.TW","旭暉應材","45.2","-5.34","1861","12.59","32","6.64","1.38","-1.01","3","0","0","0","1","1","0","0","0","0","-0.1","24","-35","-24","0","0.1","0.1","0.64","0","上市其他電子","其他電子零件","其他電子零件,電子零件元件,半導體製程設備,設備儀器商",高精細金屬遮罩、微波及半導體零件生產商
1494	,"6703.TW","軒郁","111.5","1.83","56","1.36","36","3.3","0.04","1.55","7","16","44","0","0","0","0","0","0","-0.08","-0.08","-11","17","14","0","0","0","0","0.06","上櫃生技醫療","美妝保養品","Internet應用與服務,電商平台,時尚產業,美妝保養品",銷售以面膜為主的美妝品牌公司
1495	,"6706.TW","惠特","155","-3.12","1653","3.36","126","7.85","3.12","-1.78","4","0","0","1","0","0","0","0","0","-2.91","2.28","11","-16","-53","0","-0.6","-0.6","0","0.43","上市光電","LED設備","LED,MicroLED,半導體製程設備,設備儀器商,LED設備",全球最大LED點測分選設備商
1496	,"6708.TW","天擎","40","0","18","1.36","12","2.9","0","-0.15","2","0","0","0","0","0","0","0","0","0","-0.08","21","-3","-14","0","0","0","0","0.14","上櫃半導體","安全監控IC","IC設計,安全監控IC",台灣從事嬰兒監控、車用監控及安防視頻網路監控IC廠
1497	,"6712.TW","長聖","153","0.33","1182","8.83","155","10.18","3.92","0.48","7","52","13","0","1","1","0","0","0","0.04","-0.21","6","25","15","0","0.4","0.4","0.29","0","上櫃生技醫療","生物製劑","醫藥產業,新藥研發,生物製劑,醫藥研發外包服務,細胞治療",專注於細胞療法新藥研發
1498	,"6715.TW","嘉基","480","-6.43","386","9.84","340","6.83","7.22","0.5","10","157","6","0","1","1","0","0","0","0.4","-8.25","-28","-26","2","-0","3.8","3.8","0.84","0","上市電子零組件","連接線材","電子零件元件,連接線材,傳輸介面,Thunderbolt",嘉澤轉投資之高速連接線器廠商
1499	,"6716.TW","應廣","95","-4.81","381","4.04","30","3.02","0.32","2.08","13","20","65","0","1","0","0","0","0","0.18","-1.35","-24","32","52","0","-0","0","1.01","0","上櫃半導體","MCU","IC設計,MCU",台灣散熱風扇微控制器龍頭廠
1500	,"6719.TW","力智","295.5","-0.67","6796","10.81","251","10.55","42.81","1.57","4","59","7","0","1","1","0","0","0","-0.24","0.35","-4","-10","-5","0","3.1","3.1","0.94","0","上市半導體","電源管理IC","IC設計,分離式元件,電晶體,電源管理IC",華碩轉投資的電源管理IC設計公司
1501	,"6721.TW","信實","55.7","0.18","16","0","14","2.45","0.01","0.7","6","9","67","0","0","0","0","0","0","0","2.52","4","9","7","0","0","0","0","0.02","上櫃其他","保全業","保全業,服務業,清潔服務,地產,物業管理服務",主要為國內運輸機構及公家機關提供清潔、機電及保全服務
1502	,"6727.TW","亞泰金屬","427.5","-1.38","1175","5.89","117","2.69","4.75","0.22","12","46","26","0","0","0","0","0","0","1.18","0.97","22","54","113","0","-2.8","-2.8","0","0.79","上櫃電子零組件","PCB相關設備","PCB相關設備,設備儀器商",全球知名的銅箔基板高階含浸設備製造商
1503	,"6728.TW","上洋","108.5","-0.91","40","0.91","33","3.01","0.02","4.19","6","14","43","0","0","0","0","0","0","0","0","-35","-20","-2","0","0","0","0","0.08","上櫃居家生活","電器銷售","服務業,消費者服務,電器銷售,家電",商用洗衣設備與家電產品代理商
1504	,"6732.TW","昇佳電子","170.5","0.59","240","4.13","83","4.89","0.4","0.36","9","44","20","0","1","0","0","0","0","0.07","-0.29","-11","-32","-14","0","0.2","0.2","0.33","0.22","上櫃半導體","感測元件","IC設計,感測元件,MEMS",矽創旗下以感測器為主的IC設計公司
1505	,"6733.TW","博晟生醫","23.8","-1.04","210","2.08","32","13.43","0.03","-0.24","6","0","0","0","0","0","0","0","0","0.03","-0.35","-18","-15","6","0","0","0","0","0.15","上櫃生技醫療","骨科類器材","輔助與彌補用醫材,骨科類器材",晟德旗下生物性骨材研發廠
1506	,"6735.TW","美達科技","93","-1.27","357","5.71","44","4.62","0.56","0.07","9","528","2","0","0","0","0","0","0","0.08","-1.16","7","155","68","0","-0.4","-0.4","0","0.36","上櫃其他電子","IC檢測設備","IC檢測設備,設備儀器商",半導體類比暨混合訊號IC測試設備知名廠商
1507	,"6741.TW","91APP*-KY","61.8","-1.59","261","2.88","76","6.03","0.14","0.88","5","15","33","0","1","0","0","0","0","0.08","-0.78","6","32","32","0","-0.2","-0.2","0.12","0.09","上櫃數位雲端","電商服務","軟體業,應用軟體,Internet技術與基礎設施,電商服務",台灣知名虛實融合(OMO)新零售服務商
1508	,"6742.TW","澤米","70.9","0.85","5548","7.9","50","7.13","4.51","-0.64","4","0","0","0","1","1","0","1","0.53","3.32","-1.75","-1","-51","-46","0","-0.1","-0.1","0.97","0","上市光電","光學膜","面板零組件,光學膜,電子其他",光學鍍膜及半導體鍍膜公司
1509	,"6743.TW","安普新","29.25","-2.01","266","4.03","45","15","0.13","0.17","7","148","5","0","1","0","0","0","0","-0.14","0.03","-29","-20","-6","0","0","0","0.39","0","上市其他電子","耳機","藍牙耳機,電聲產品,耳機",音樂娛樂或電競用耳機製造商
1510	,"6751.TW","智聯服務","45.35","-2.47","40","1.34","11","2.22","0.02","-0.88","9","28","32","0","0","0","0","0","0","0","0.28","42","-6","-14","0","0","0","0","0.1","上櫃資訊服務","系統整合","系統整合,軟體業",宏碁旗下IT規劃整合及服務廠
1511	,"6752.TW","叡揚","99","0.41","8","0.91","37","3.71","0.02","0.06","5","18","28","0","0","0","0","0","0","0.05","-0.26","3","10","4","0","-0","0","0","0.16","上櫃資訊服務","應用軟體","軟體業,企業資源規劃,應用軟體",企業e化應用軟體開發與服務廠
1512	,"6753.TW","龍德造船","123.5","-1.2","318","2.38","147","11.73","0.58","1.22","7","12","58","1","0","0","0","0","0","0.07","-0.12","7","27","18","0","0","0","0","0.11","上市航運業","造船業","造船業",台灣民營造船業者
1513	,"6754.TW","匯僑設計","45.25","-0.33","16","2.64","30","6.6","0.01","-0.29","6","799","1","0","0","0","0","0","0","0.01","-0.18","0","-19","-18","0","-0","0","0","0","上市居家生活","設計裝潢","設計裝潢,營造工程",主要從事建築室內設計及裝潢裝修工程
1514	,"6756.TW","威鋒電子","100.5","-3.37","229","4.76","73","7","0.23","-0.33","7","0","0","0","1","0","0","0","0","0.06","-0.64","8","21","10","0","0.2","0.2","0.62","0","上市半導體","USB IC","IC設計,USB IC",威盛旗下USB高速傳輸控制晶片廠
1515	,"6761.TW","穩得","194","-3.48","763","4.57","70","3.5","1.15","2.08","8","33","24","0","1","0","0","0","0","-1.35","-0.19","-2","-5","-10","0","0.9","0.9","0.51","0.26","上櫃電子零組件","電子元件代理商","被動元件,檢測驗證服務,電子元件代理商,電子通路,設備儀器商",國內知名的EMC一站式服務商
1516	,"6762.TW","達亞","170","3.03","14","0.61","58","3.52","0.01","-0.39","2","0","0","0","0","0","0","0","0","0","-0.22","17","13","-10","0","0","0","0","0.15","上櫃生技醫療","手術與治療用醫材","手術與治療用醫材",以二類、三類醫療器材及零組件研究開發與設計代工廠
1517	,"6763.TW","綠界科技*","47.45","1.61","727","3.03","86","1.84","0.12","0.39","5","24","21","0","0","0","0","0","0","0.06","-0.59","3","14","13","0","0","0","0","0","上櫃數位雲端","電子支付","電子支付,軟體業",歐買尬旗下第三方支付平台
1518	,"6767.TW","台微醫","25","2.04","18","1.01","10","3.92","0","-0.12","10","61","16","0","0","0","1","0","0","0","-0.07","-8","2","4","0","-0","0","0","0.11","上櫃生技醫療","骨科類器材","輔助與彌補用醫材,骨科類器材",鐿鈦旗下脊椎融合手術產品供應商
1519	,"6768.TW","志強-KY","86","0.23","370","2.29","172","20.01","0.24","1.55","3","20","15","1","0","0","0","0","0","-0.31","-1.18","-14","-2","-6","-0","-0.1","-0.1","0","0.15","上市運動休閒","鞋材","傳產其他,製鞋業",足球鞋代工製造龍頭大廠
1520	,"6770.TW","力積電","83.2","-2.92","472416","10.81","3997","468.24","393.42","-0.29","14","6","233","0","1","0","0","0","0","1.19","4.31","14","59","31","1.8","82.8","84.6","0.85","0","上市半導體","晶圓代工","晶圓代工,IC製造",全球前十大晶圓代工廠之一
1521	,"6776.TW","展碁國際","54.8","0","389","1.2","53","9.16","0.31","1.73","5","10","50","0","0","0","0","0","0","-0.06","0.12","1","52","31","0","-0.3","-0.3","0","0.08","上市電子通路","電腦通路商","電腦通路商,3C通路商,電子通路,軟體業,軟體通路／代理,遊戲機,遊戲產業,電器銷售,家電",台灣第二大電子通路代理商
1522	,"6781.TW","AES-KY","1190","2.15","1062","2.14","995","8.54","7.29","9.76","10","29","34","0","1","0","0","0","0","0.01","-0.47","5","21","26","0.2","2.4","2.6","0.37","0","上市電子零組件","車用鋰電池","車用鋰電池,電池,儲能設備",新普轉投資之鋰電池模組製造商
1523	,"6782.TW","視陽","193","-0.77","119","1.8","123","6.3","0.33","4.66","13","12","108","0","0","0","0","0","0","0.04","0.39","20","23","19","0","0.2","0.2","0","0.06","上市生技醫療","隱形眼鏡","隱形眼鏡,輔助與彌補用醫材",明基材轉投資，為亞洲矽水膠隱形眼鏡代工龍頭
1524	,"6785.TW","昱展新藥","116","-3.33","67","2.5","80","6.68","0.05","-1.2","9","0","0","0","0","0","0","0","0","-0.01","-0.25","0","-20","-0","0","-0","0","0","0.14","上櫃生技醫療","新藥研發","醫藥產業,新藥研發",開發治療鴉片類成癮症及難治型憂鬱症之長效藥物
1525	,"6788.TW","華景電","443","-2.85","1382","10.72","177","3.87","12.42","4.45","7","28","25","0","1","0","0","0","0","-1.16","3.52","16","25","14","-0.5","-0.9","-1.4","0.38","0","上櫃半導體","半導體製程設備","半導體製程設備,設備儀器商",國內晶圓製程AMC防治設備龍頭
1526	,"6789.TW","采鈺","537","-1.65","2002","5.98","1738","31.83","21.77","0.8","10","99","10","0","1","0","0","0","0","-0.06","-0.02","5","16","8","0","-4.5","-4.5","0.83","0","上市半導體","影像感測元件","影像感測元件,晶圓代工,IC測試,IC封裝測試,IC製造,數位相機",台積電旗下影像感測器後段製程生產企業
1527	,"6790.TW","永豐實","40.7","1.62","281","1.12","107","26.71","0.04","0.92","11","13","85","0","1","0","0","0","0","-0.15","-0.23","-7","-3","-1","0","0.1","0.1","0.05","0","上市造紙","家庭用紙","家庭用紙,造紙業",台灣家庭用紙龍頭製造商，為永豐餘旗下子公司
1528	,"6791.TW","虎門科技","101.5","-0.98","37","2.43","21","2.08","0.02","-0.61","7","23","30","0","0","0","0","0","0","0","-0.05","-14","6","10","0","-0","0","0","0.24","上櫃資訊服務","系統整合","系統整合,軟體業,企業資源規劃",CAE、CPC導入暨顧問諮詢服務廠
1529	,"6792.TW","詠業","64.9","-1.52","119","2.67","32","4.79","0.06","0.46","13","36","36","0","1","0","0","0","0","0","1.02","6","16","6","0","-0","0","0.41","0","上市通信網路","天線","被動元件,MLCC,其他電子零件,電子零件元件,網通設備,天線",達方轉投資的天線、壓電陶瓷元件、電路保護元件廠
1530	,"6796.TW","晉弘","57.9","-0.52","49","1.35","23","4.02","0.02","-0.49","5","0","0","1","0","0","0","0","0","0.02","-0.41","-2","-7","9","0","-0","0","0","0.09","上市生技醫療","醫學影像裝置","診斷與監測用醫材,醫學影像裝置",醫療影像診斷系統解決方案供應商
1531	,"6799.TW","來頡","104","-2.35","943","4.29","46","4.37","1.54","1.11","6","32","19","0","1","0","0","0","0","0.07","0.04","-9","3","2","0","-0.2","-0.2","0.6","0","上市半導體","電源管理IC","IC設計,電源管理IC",台灣一家電源管理IC供應商
1532	,"6803.TW","崑鼎","288","0.7","98","0.52","208","7.28","0.17","3.89","7","15","47","1","0","0","0","0","0","0","0.36","17","-4","1","-0.1","-0","-0.1","0","0","上櫃綠能環保","回收焚化／掩埋清運","控股公司,傳產其他,回收焚化／掩埋清運",中鼎集團旗下，台灣知名廢棄物處理、焚化爐營運商
1533	,"6804.TW","明係","16.35","0","88","0.61","8","4.75","0","-0.82","11","480","2","0","1","0","0","0","0","0","0.04","33","11","22","0","-0","0","0.13","0.05","上櫃運動休閒","自行車","車輛整車,自行車",台灣自行車OEM/ODM公司
1534	,"6805.TW","富世達","1750","-3.05","950","5.67","1237","6.86","13.97","10.71","7","35","20","0","0","0","0","0","0","-1.24","8.58","-13","37","70","2.7","-2.6","0.1","0","0.34","上市電子零組件","樞紐","樞紐,電子零件元件",全球精密軸承製造領導商之一
1535	,"6807.TW","峰源-KY","33.2","-1.78","4","3.01","18","5.4","0.01","-0.18","1","0","0","0","0","0","0","0","0","-0.04","-0.3","-1","-20","-27","0","-0","0","0","0.06","上市居家生活","傢俱","家居用品,傢俱",室內傢俱研發生產銷售商
1536	,"6811.TW","宏碁資訊","207","-3.5","701","2.65","93","4.14","0.86","2.41","10","12","83","0","1","0","0","0","0","-0.05","0.02","-35","31","20","0","-0.2","-0.2","0.4","0","上櫃數位雲端","系統整合","系統整合,軟體業",宏碁旗下，企業數位轉型服務供應商
1537	,"6821.TW","聯寶","61","-3.48","1348","4.31","21","3.43","0.64","0.28","10","189","5","1","1","0","0","0","0","0.29","5.03","-9","20","-9","0","-0.1","-0.1","0.61","0","上櫃電子零組件","變壓器","變壓器,無線充電,電子零件元件",主要從事變壓器及電感器等磁性元件製造
1538	,"6823.TW","濾能","69.6","0.14","38","3.64","21","3.05","0.06","-3.05","5","0","0","0","0","0","0","0","0","-0.1","0.35","-16","15","19","0","-0","0","0","0.3","上櫃半導體","電子其他","電子其他",半導體先進製程關鍵耗材供應商
1539	,"6829.TW","千附精密","224","-1.1","3233","7.28","134","5.92","8.51","1.36","12","41","29","0","1","0","0","0","0","-0.02","1.86","6","37","38","0","0.6","0.6","1.16","0.3","上櫃半導體","半導體製程設備","半導體製程設備,設備儀器商,面板設備,機械零組件,飛機零件/製造",精密零組件整合及半導體關鍵零組件製造商
1540	,"6830.TW","汎銓","529","-4.51","348","6.07","287","5.34","2.23","-0.43","5","0","0","1","0","0","0","0","0","0.58","0.44","3","19","22","0","-1.1","-1.1","0","0.8","上市其他電子","檢測驗證服務","檢測驗證服務,設備儀器商",半導體材料分析服務龍頭
1541	,"6834.TW","天二科技","125.5","2.45","15328","13.9","108","8.85","6.79","0.39","11","98","11","0","1","1","0","0","0","-4.42","10.97","6","59","30","0","0.2","0.2","2.97","0","上市電子零組件","晶片電阻","被動元件,晶片電阻",被動元件貼片電阻製造商
1542	,"6835.TW","圓裕","36.45","0.28","18","2.33","24","6.62","0.02","-0.11","10","511","2","1","0","0","1","0","0","0.03","0.64","-19","-19","-7","0","-0","0","0","0.09","上市電子零組件","軟板","電子零件元件,軟板,印刷電路板相關,連接線材",台灣軟板及連接線組製造商
1543	,"6840.TW","東研信超","64.5","-0.92","50","1.38","20","3.08","0.04","0.57","7","133","5","1","0","0","0","0","0","0","-0.28","3","17","11","0","-0","0","0","0.21","上櫃其他電子","檢測驗證服務","檢測驗證服務,設備儀器商",電子設備及電子產品的測試技術服務商
1544	,"6841.TW","長佳智能","60.9","-1.46","338","5.67","59","9.52","0.46","0","4","480","1","0","1","0","0","0","0","0.03","-0.72","13","13","5","0","0.1","0.1","0.22","0","上櫃生技醫療","智慧醫療技術","智慧醫療技術",電腦分析輔助診斷系統供應商
1545	,"6843.TW","進典","40.7","1.24","42","1.61","13","3.33","0.01","-0.21","5","37","14","1","0","0","0","0","0","-1.63","3.32","-24","-6","5","0","-0","0","0","0.15","上櫃電機機械","工業閥門","機械零組件,工業閥門",高階工業閥門製造商
1546	,"6844.TW","諾貝兒","65.2","-0.15","35","1.07","24","3.74","0.02","0.32","8","32","25","0","1","0","0","0","0","1.25","0.39","13","0","-2","0","0","0","0.09","0","上櫃生技醫療","醫藥流通","醫療器材通路,醫藥流通,藥品通路",以「丁丁藥局」為品牌之連鎖藥妝及藥局通路業者
1547	,"6846.TW","綠茵","64","1.49","29","2.38","18","2.71","0.02","1.04","4","15","27","1","0","0","1","0","0","0","0.27","1","-20","-14","0","0","0","0","0.06","上櫃食品","食品生技","生物科技,食品生技",台灣保健食品原料製造商
1548	,"6855.TW","數泓科","120","-0.83","3","0.85","28","2.32","0.01","1.49","0","29","0","0","1","0","0","0","0","0","-0.3","23","-22","-16","0","-0","0","0.35","0","上櫃其他電子","手工具","手工具,產業機械",台灣數位手工具領導者
1549	,"6856.TW","鑫傳","44.5","-3.16","52","2.07","13","2.82","0","-0.26","5","22","23","0","0","0","0","0","0","0.06","0.44","-9","-5","0","0","0","0","0","0.2","上櫃文化創意","有線電視","無店舖販售,電視購物,傳播事業,影音娛樂,有線電視",台數科轉投資衛星電視台、節目製作、電視購物公司
1550	,"6859.TW","伯特光","129.5","-1.15","42","2.31","54","4.16","0.12","-0.14","3","134","2","0","1","0","0","0","0","0.03","1.69","-10","-55","-45","0","-0.1","-0.1","0.28","0","上櫃光電","模具","光學鏡片/頭,光學元件,機械零組件,模具",台灣精密光學鏡片模具大廠
1551	,"6861.TW","睿生光電","333.5","-5.52","717","7.26","147","4.16","3.25","1.34","11","58","19","0","1","0","0","0","0","1","2.15","1","66","49","0","-1.7","-1.7","2.83","0.6","上市生技醫療","設備儀器商","設備儀器商",經營X光平板感測器產品
1552	,"6863.TW","永道-KY","93.8","0.54","88","1.28","70","7.49","0.11","0.21","8","52","15","1","0","0","0","0","0","0.04","-0.36","-18","74","20","0","0","0","0","0.23","上市通信網路","RFID相關","網通設備,RFID相關",永豐餘旗下RFID標籤ODM廠
1553	,"6865.TW","偉康科技","28","3.7","39","2.43","4","1.58","0","-1.61","5","0","0","0","0","0","0","0","0","0.01","1.84","-25","-49","-50","0","0","0","0","0.16","上櫃數位雲端","應用軟體","軟體業,企業資源規劃,應用軟體",金融業數位轉型解決方案供應商
1554	,"6870.TW","騰雲","272","0.18","41","6.48","63","2.34","0.32","2.08","4","66","6","1","1","0","0","1","0.63","1.59","-1","3","56","48","0","0","0","0.99","0","上櫃數位雲端","電商服務","系統整合,軟體業,Internet技術與基礎設施,電商服務",台灣專業零售業一站式解決方案提供商
1555	,"6874.TW","倍力","84.9","0.71","34","1.52","19","2.2","0.04","-0.32","9","11","82","1","0","0","0","0","0","0","-0.52","60","39","71","0","0","0","0","0","上櫃資訊服務","軟體通路／代理","軟體業,軟體通路／代理",資通轉投資之企業軟體代理及開發廠
1556	,"6875.TW","國邑*","37.6","-0.27","75","5.72","49","6.46","0.05","-1.09","9","0","0","0","0","0","0","0","0","0","-0.43","0","-100","-89","0","0","0","0","0","上櫃生技醫療","新藥研發","醫藥產業,新藥研發",脂質體緩釋劑型肺高壓治療藥物研發廠
1557	,"6877.TW","鏵友益","138","-1.08","1185","8.66","66","4.7","2.07","-0.67","3","0","0","0","0","0","0","0","0","0.16","-1.15","-3","-55","-56","0","-0.1","-0.1","0","0.48","上櫃其他電子","IC檢測設備","半導體製程設備,IC檢測設備,設備儀器商,面板設備",國內半導體及光電產業之檢測功能自動化設備供應商
1558	,"6894.TW","衛司特","376","-0.27","33","1.85","90","2.38","0.16","5.98","11","22","50","1","1","0","0","0","0","0","-0.86","1","93","72","0","0.3","0.3","0.32","0","上櫃綠能環保","水資源設備／耗材","水資源,水資源設備/耗材,傳產其他,回收焚化／掩埋清運",聖暉轉投資PCB製程應用電解設備及耗材廠
1559	,"6901.TW","鑽石投資","18.95","9.86","6532","4.42","147","85.34","0.44","-0.06","3","0","0","0","1","0","0","0","0","0.05","-0.62","22","407","191","0","0.1","0.1","0.48","0","上市其他","資產管理","醫藥產業,生物科技,新藥研發,金融其他,資產管理,金融業",台灣大型永續型生技創投公司
1560	,"6902.TW","GOGOLOOK","135","-2.17","73","5.8","49","3.55","0.3","1.1","7","23","30","0","1","0","0","0","0","0.03","0.03","2","28","26","0","0","0","1.08","0","上市數位雲端","應用軟體","軟體業,應用軟體",全球數位防詐及風險管理服務商
1561	,"6904.TW","伯鑫","124","0","3","0","23","1.85","0","1.17","9","24","38","1","1","0","0","0","0","0","-0.33","43","12","-3","0","0","0","0.11","0","上櫃其他","手工具","手工具,產業機械",國內活動扳手之專業領導製造廠
1562	,"6906.TW","現觀科","91.1","2.59","335","3.41","30","3.35","0.23","-0.24","3","75","4","0","1","0","0","0","0","0.01","-0.8","7","1","1","0","0","0","0.9","0.33","上市數位雲端","應用軟體","軟體業,應用軟體",專注與電信業者合作提供數據分析平台領域
1563	,"6916.TW","華凌","21.25","-1.39","155","4.03","15","6.75","0.02","-0.35","1","0","0","0","1","0","0","0","0","-0.03","1.2","11","44","8","0","0","0","0.4","0","上市光電","LCM","面板業,LCM",液晶顯示器模組(LCM)生產銷售商
1564	,"6922.TW","宸曜","178.5","-1.65","93","2.78","49","2.72","0.16","3.84","7","18","39","0","0","0","0","0","0","0","0.03","22","88","35","0","0","0","0","0.23","上櫃電腦及週邊設備","工業電腦","工業電腦",台灣工業控制產品、應用電腦及工業電腦公司
1565	,"6929.TW","佑全","23.05","-2.12","5","6.75","11","4.51","0","-0.52","6","0","0","0","0","0","0","0","0","0","-0.13","8","-0","-0","0","0","0","0","0","上櫃生技醫療","醫藥流通","醫療器材通路,醫藥流通,藥品通路",台灣大型連鎖藥局
1566	,"6933.TW","AMAX-KY","145","-3.33","231","2.3","64","4.24","0.2","1.44","3","25","12","0","0","0","0","0","0","-0.05","0.14","-12","73","12","0","0","0","0","0.31","上市電腦及週邊設備","伺服器","伺服器,系統整合,軟體業,電腦系統業",提供AI高效能運算、高密度伺服器和存儲、液冷整機櫃解決方案
1567	,"6937.TW","天虹","270.5","-1.1","189","2.71","185","6.77","0.57","0.71","3","80","4","0","0","0","0","0","0","-0.89","1.14","25","20","24","0","-0","0","0","0.35","上市半導體","半導體製程設備","半導體製程設備,設備儀器商",國內關鍵半導體零組件主要供應商
1568	,"7402.TW","邑錡","99.9","-2.06","214","4.37","36","3.53","0.36","-0.45","5","0","0","1","0","0","0","0","0","-1.14","0.03","-29","-38","-19","0","-0.2","-0.2","0","0.22","上櫃光電","攝影設備","消費性電子產品,攝影設備",以「Brinno」為品牌之縮時攝影機供應商
1569	,"7556.TW","意德士","280.5","0.54","59","3.19","77","2.77","0.23","1.04","7","49","14","1","1","0","0","0","0","0","-0.96","3","17","12","0","0.2","0.2","0.75","0","上櫃半導體","半導體製程設備","半導體製程設備,設備儀器商",半導體設備耗材供應商
1570	,"8011.TW","台通","17.55","-0.28","298","1.99","29","16.59","0.08","-0.06","6","51","12","0","0","0","0","0","0","-0.21","-0.1","41","-29","-15","0","-0","0","0","0.08","上市通信網路","光纖光纜","光纖光纜,通訊服務,光通訊,光纖被動元件",台灣光纖線纜與光纖被動元件製造商
1571	,"8016.TW","矽創","330.5","4.92","4412","5.93","378","12.01","9.76","6.81","11","19","58","0","1","0","0","0","0","-1.27","0.58","2","40","29","-0","4.3","4.3","0.78","0","上市半導體","LCD驅動IC","IC設計,LCD驅動IC,CMOS晶片,感測元件,手機面板驅動IC,觸控IC,MEMS",台灣感測元件及顯示屏驅動IC廠
