符合條件商品
資料日期：2026年  6月 15日
策略,	.常用
"序號","代碼","商品","成交","漲幅%","總量","收盤價(06/15)","區間漲幅%","振幅","市值(億)","股本(億)","成交值(億)","推估獲利","蘭質","LPE","蘭值","有CB","W55","55高","55低","集保","評比值","大戶增比","人數降比","月增","年增","累增","投三","外三","TOTAL","55漲%","21跌%","產業","細產業","所有細產業",產業地位
1278	,"6185.TW","幃翔","14.1","0","212","14.1","0","2.14","21","14.99","0.05","-0.27","7","0","0","0","0","0","0","0","0","-0.16","0.13","-10","42","25","0","0","0","0","0","上櫃電子零組件","連接器","連接器,電子零件元件",生產各類應用連接器
1279	,"6186.TW","新潤","40.75","-0.97","657","41.15","-0.97","2.44","80","19.49","0.44","2.19","12","5","240","0","1","0","0","0","0","-0.51","0.27","-42","-79","-25","0","-0.1","-0.1","0.13","0","上櫃建材營造","營建","營建,地產",推案以台鐵、高鐵及捷運沿線為主之建商
1280	,"6187.TW","萬潤","1140","0.88","2715","1130","0.88","5.53","1110","9.83","35.45","4.69","8","104","8","0","0","0","0","1","0.95","1.35","-1.28","19","44","24","2.2","-4.3","-2.1","0","0.28","上櫃半導體","封測用設備","設備儀器商,封測用設備",半導體及被動元件設備領導廠商
1281	,"6188.TW","廣明","79.1","-2.83","1558","81.4","-2.83","1.48","227","27.84","0.75","-0.21","5","85","6","0","0","0","0","0","0","-0.74","-0.17","9","-12","-13","0","0.3","0.3","0","0.17","上櫃電腦及週邊設備","硬碟相關","週邊產品,硬碟相關,機器人",廣達集團旗下的硬碟產品代工廠
1282	,"6189.TW","豐藝","56.6","1.98","13178","55.5","1.98","3.14","146","26.46","2.04","1.07","6","14","43","1","1","0","0","0","0","-0.52","0.98","-5","6","-4","-0","-0","-0","0.27","0","上市電子通路","IC零組件通路商","顯示器,IC零組件通路商,電子元件代理商,電子通路",國內專業的電子零組件經銷通路商
1283	,"6190.TW","萬泰科","76.2","-3.91","4133","79.3","-3.91","4.48","149","19.18","2.82","0.77","7","46","15","1","1","0","0","0","0","-0.03","-0.44","-4","30","20","0","-1.2","-1.2","0.96","0","上櫃通信網路","連接線材","電子零件元件,連接線材",主要生產網通、醫療、車用等市場應用的線材供應商
1284	,"6191.TW","精成科","100.5","-2.43","19614","103","-2.43","9.17","514","49.93","21.65","0.66","8","34","24","0","1","0","0","0","0","-0.27","1.23","3","-2","35","0.4","8.4","8.8","0.17","0.15","上市電子零組件","印刷電路板","印刷電路板,印刷電路板相關,電子製造服務,電腦系統業",瀚宇博轉投資印刷電路板暨組裝代工廠
1285	,"6192.TW","巨路","117.5","0.86","184","116.5","0.86","1.7","112","9.62","0.37","2.78","5","13","38","0","0","0","0","0","0","-0.77","0.59","-40","-15","4","0","-1.2","-1.2","0","0.15","上市其他電子","設備儀器商","電子元件代理商,電子通路,設備儀器商",程控儀錶與電子材料通路商
1286	,"6194.TW","育富","32.4","-0.77","127","32.65","-0.77","4.92","16","4.8","0.12","-0.15","6","63","10","0","0","0","0","0","0","0.16","-0.8","-17","-45","-32","0","-0","0","0","0.12","上櫃電子零組件","印刷電路板","印刷電路板,印刷電路板相關",台灣印刷電路板製造業者
1287	,"6195.TW","詩肯","27.3","-0.55","34","27.45","-0.55","1.27","14","5.02","0.02","-0.68","13","4","325","0","1","0","0","0","0","0","-0.19","24","18","15","0","0","0","0.19","0","上櫃居家生活","家居相關用品通路","流通業,家居相關用品通路",台灣連鎖品牌家具之零售通路龍頭
1288	,"6196.TW","帆宣","541","-5.58","3680","573","-5.58","6.2","1262","22.03","23.68","4.74","7","35","20","0","1","1","0","0","0","-0.09","2.39","5","65","27","4.4","-4.8","-0.4","1.22","0","上市其他電子","廠務工程","電子其他,半導體製程設備,系統整合,軟體業,設備儀器商,廠務工程",專注於設備工程及耗材代理的廠商
1289	,"6197.TW","佳必琪","320.5","-3.32","3531","331.5","-3.32","3.51","405","12.23","12.54","3.64","9","28","32","1","1","0","0","0","0","-0.64","4.26","0","42","21","0.1","-0.8","-0.7","1.25","0","上市電子零組件","連接器","連接器,電子零件元件",國內連接器及線束廠
1290	,"6198.TW","瑞築","20.95","0","7","20.95","0","0.96","36","17.14","0.01","-0.14","6","0","0","0","0","0","0","0","0","0.01","-0.11","-64","-64","19","0","0","0","0","0.14","上櫃建材營造","營建","營建,住宅建設,地產,營造工程,物業投資發展",主打首購族市場的不動產開發公司
1291	,"6199.TW","天品","92.3","5.97","902","87.1","5.97","11.17","54","6.18","0.51","1.25","9","15","60","1","0","0","1","0","0","0.09","-3.72","9","724","914","0","0.3","0.3","0","0.19","上櫃其他","殯葬服務","服務業,殯葬服務,地產,物業投資發展",專營基督徒塔位銷售及殯葬服務
1292	,"6201.TW","亞弘電","48","1.05","43","47.5","1.05","0.95","42","8.92","0.02","0.7","2","18","11","0","0","0","0","0","0","0.01","-0.12","11","-14","-13","0","0","0","0","0.13","上市其他電子","音響設備及零件","電子零件元件,音響設備及零件,小家電,家電",音訊及小家電ODM大廠
1293	,"6202.TW","盛群","62","-4.91","11371","65.2","-4.91","10.61","147","23.04","14.47","0.37","13","93","14","0","1","0","0","0","0","-0.93","0.09","-2","7","8","0","5.6","5.6","0.46","0","上市半導體","MCU","IC設計,消費性IC,PC週邊IC,MCU,生物辨識IC,安全監控IC",全球MCU大廠
1294	,"6203.TW","海韻電","67","-0.74","142","67.5","-0.74","1.2","56","8.24","0.09","-0.24","6","31","19","0","0","0","0","0","0","0.04","-0.08","-17","-42","-27","0","-0","0","0","0.12","上櫃電子零組件","電源供應器","電源供應器,電子零件元件",台灣以PC高階應用為主之交換式電源供應器廠商
1295	,"6204.TW","艾華","102","-7.69","1096","110.5","-7.69","5.02","26","2.31","1.37","0.27","9","195","5","0","1","0","0","0","0","0","0.54","-4","8","0","0","-0.4","-0.4","1.11","0","上櫃電子零組件","電阻","被動元件,電阻",國內利基型被動元件大廠
1296	,"6205.TW","詮欣","80.4","-3.48","1137","83.3","-3.48","4.16","69","8.22","3.67","0.24","8","95","8","0","1","0","0","0","0","-0.18","-1.27","23","-7","-17","0","0.6","0.6","0.86","0","上市電子零組件","連接器","連接器,電子零件元件,連接線材",專業連接器及連接線廠商
1297	,"6206.TW","飛捷","129","-0.39","968","129.5","-0.39","3.82","185","14.31","1.82","3.29","9","14","64","0","1","0","0","0","0","-0.46","-1.48","-2","45","24","-0","-0.1","-0.1","0.52","0","上市電腦及週邊設備","POS機系統","工業電腦,Kiosk自助服務機,POS機系統",台灣最大、全球前三大POS專業代工廠
1298	,"6207.TW","雷科","149.5","9.93","8968","136","9.93","4.03","108","8.72","10.32","0.58","8","228","4","1","1","0","0","0","0","-5.47","11.34","-7","30","5","0","2.7","2.7","2.33","0","上櫃電子零組件","設備儀器商","其他電子零件,電子零件元件,半導體製程設備,設備儀器商",主/被動元件設備及材料供應商
1299	,"6208.TW","日揚","86.3","-7.4","1267","93.2","-7.4","6.9","88","9.45","2.98","0.38","6","44","14","0","1","0","0","0","0","0.28","-0.57","25","12","-3","0","-0.1","-0.1","1.22","0.38","上櫃半導體","設備儀器商","半導體製程設備,設備儀器商,幫浦,產業機械",台灣最大製程設備真空元件供應商
1300	,"6209.TW","今國光","95.3","9.92","49725","86.7","9.92","8.25","152","18.12","19.35","0.64","10","27","37","1","1","0","0","0","0","-2.06","5.5","-2","71","56","0","-2.1","-2.1","0.99","0","上市光電","光學鏡片／頭","光學鏡片/頭,光學元件",台灣光學鏡片、鏡頭製造商
1301	,"6210.TW","慶生","20.65","-0.48","20","20.75","-0.48","2.4","7","3.5","0.01","-0.46","6","0","0","0","0","0","0","0","0","0","-0.1","-4","14","36","0","0","0","0","0","上櫃電子零組件","印刷電路板","印刷電路板,印刷電路板相關",台灣中小型的多層PCB廠
1302	,"6212.TW","理銘","28.25","-0.35","4","28.35","-0.35","0","29","10.2","0","0.62","4","15","27","0","0","0","0","0","0","0","-0.5","30","23","-59","0","0","0","0","0","上櫃建材營造","營建","營建,地產",主力開發新竹地區的建商
1303	,"6213.TW","聯茂","258","-2.09","7695","263.5","-2.09","3.96","958","36.36","20.18","0.93","3","93","3","0","1","0","0","0","0","-0.36","-0.5","8","29","21","-0","5.3","5.3","1.11","0.29","上市電子零組件","銅箔基板","軟板基板,銅箔基板,印刷電路板相關",全球前十大銅箔基板廠之一
1304	,"6214.TW","精誠","141","-1.4","2089","143","-1.4","2.41","389","27.22","2.58","0.15","8","21","38","0","1","0","0","0","0","0.45","-0.55","6","46","28","-0","-2","-2","0.55","0","上市資訊服務","系統整合","系統整合,軟體業,軟體通路／代理,雲端科技,Internet技術與基礎設施",金融服務、科技整合及加值服務系統業者
1305	,"6215.TW","和椿","106.5","-1.39","784","108","-1.39","2.34","89","8.28","1.2","1.41","11","26","42","0","0","0","0","0","0","-1.55","0.29","-13","38","59","0","-0.3","-0.3","0","0.31","上市其他電子","自動化設備","機械零組件,自動化設備,叉車／輸送設備,軸承,產業機械",專業的自動化設備零組件、光電製程之工業製造商
1306	,"6216.TW","居易","22.75","-0.66","169","22.9","-0.66","1.32","22","9.73","0.1","-0.25","3","0","0","0","0","0","0","0","0","0.19","-0.01","-4","-21","-33","0","0.1","0.1","0","0.08","上市通信網路","接取設備","用戶端設備,無線網路設備系統(WLAN),網通設備,接取設備",以DrayTek自有品牌行銷寬頻接取網通設備廠商
1307	,"6217.TW","中探針","235.5","-6.18","4317","251","-6.18","6.9","294","11.72","11.47","-0.29","10","730","1","0","0","0","0","0","0","-0.61","2.49","13","51","36","0","-2.1","-2.1","0","0.52","上櫃電子零組件","探針、探針卡","探針、探針卡,封測服務與材料",台灣第一家探針及探針式連接器製造廠
1308	,"6218.TW","豪勉","35.3","1","1740","34.95","1","8.65","22","6.43","0.23","-1.28","12","32","38","0","0","0","0","0","0","-0.13","-0.31","-31","-39","10","0","0.1","0.1","0","0.43","上櫃通信網路","系統整合","半導體製程設備,系統整合,軟體業,設備儀器商",專注通訊網路系統整合服務與半導體/LED設備解決方案領域
1309	,"6219.TW","富旺","12.95","0","283","12.95","0","4.58","16","12.5","0.05","-1.42","4","3","133","1","0","0","0","0","0","0.42","0.03","-74","7034","18539","0","-0","0","0","0","上櫃建材營造","營建","營建,地產",以台中為核心擴展至全省跨區經營的建商
1310	,"6220.TW","岳豐","35.75","-3.38","1797","37","-3.38","9.83","54","14.65","0.97","0.47","2","48","4","1","1","1","0","0","0","-0.14","-0.12","13","60","7","0","0.1","0.1","0.28","0","上櫃電子零組件","連接線材","電子零件元件,連接線材",主要生產區域網路線材，並延伸至終端產品生產廠商
1311	,"6221.TW","晉泰","23.6","-0.21","135","23.65","-0.21","1.91","40","16.86","0.04","-0.07","6","20","30","0","0","0","0","0","0","0.21","0.26","6","-21","-32","0","0","0","0","0.14","上櫃資訊服務","系統整合","系統整合,軟體業,軟體通路／代理,雲端科技,Internet技術與基礎設施",電子商務系統整合廠商
1312	,"6222.TW","立軒","20.7","1.97","15","20.3","1.97","1.93","19","9.57","0","-0.06","9","0","0","0","0","0","0","0","0","0","-0.95","-35","-68","-29","0","-0","0","0","0.13","上櫃光電","住宅建設","住宅建設,營造工程",住宅及大樓開發商
1313	,"6223.TW","旺矽","6445","0.16","944","6435","0.16","9.18","6305","9.8","76.73","13.32","8","162","5","1","1","1","0","0","0","0.64","-1.6","28","58","46","34.4","-22.1","12.3","1.01","0","上櫃半導體","探針、探針卡","探針、探針卡,半導體製程設備,設備儀器商,封測服務與材料",全球前三大的非記憶體探針卡製造商
1314	,"6224.TW","聚鼎","75.3","-5.28","1539","79.5","-5.28","3.54","68","8.56","1.08","-0.09","9","67","13","0","1","0","0","0","0","0.67","0.75","-8","-6","-3","0","0.4","0.4","1.56","0","上市電子零組件","熱敏電阻","LED,LED散熱基板,被動元件,熱敏電阻",全球第二大PPTC保護元件大廠
1315	,"6225.TW","天瀚","23.25","-1.06","2","23.5","-1.06","0","5","2.78","0","-0.46","4","0","0","0","0","0","0","0","0","0","-0.16","189","87","-38","0","0","0","0","0.62","上市光電","行車紀錄器","車用電子,行車紀錄器",機車用行車紀錄器及投影機廠商
1316	,"6226.TW","光鼎","12.05","-2.03","741","12.3","-2.03","2.07","14","11.55","0.11","-0.2","8","0","0","0","0","0","0","0","0","-0.25","-0.18","-14","-2","1","0","0","0","0","0.25","上市光電","LED封裝","LED,LED封裝",專注於LED照明市場之封裝業者
1317	,"6227.TW","茂綸","125.5","-0.79","465","126.5","-0.79","3.97","96","7.61","0.86","5.95","12","11","109","0","1","0","0","0","0","-0.01","-1.1","-9","18","28","0","0.3","0.3","0.71","0","上櫃電子通路","IC零組件通路商","IC零組件通路商,電子通路,軟體業,軟體通路／代理",日Macnica集團旗下電子通路大廠
1318	,"6228.TW","全譜","20.45","-5.32","2","21.6","-5.32","6.94","6","2.6","0","-0.29","2","0","0","0","0","0","0","0","0","0","-0.59","12","26","-11","0","-0","0","0","0.21","上櫃電腦及週邊設備","掃瞄器","體外診斷用醫材,IVD檢驗儀器設備,掃瞄器,週邊產品",台灣底片掃瞄器及生物研究影像設備製造廠
1319	,"6229.TW","研通","26.05","-3.34","146","26.95","-3.34","2.47","11","4.04","0.03","0.52","8","0","0","0","1","0","0","0","0","-0.1","-0.23","-17","77","54","0","0","0","0.41","0.15","上櫃半導體","IC設計軟體","IC設計軟體,IC設計",台灣消費性IC韌體設計領導廠商
1320	,"6230.TW","尼得科超眾","133.5","-2.91","78","137.5","-2.91","3.01","119","8.63","0.11","-0.06","6","151","4","0","0","0","0","0","0","0","-0.56","5","22","12","0","0.1","0.1","0","0.18","上市電腦及週邊設備","筆記型電腦用散熱模組","散熱模組,其他散熱零件,伺服器用散熱模組,筆記型電腦用散熱模組",日本電產轉投資之散熱模組製造商
1321	,"6231.TW","系微","271","-4.07","529","282.5","-4.07","2.99","129","4.57","1.36","1.78","6","47","13","0","0","0","0","0","0","-0.31","-0.3","9","13","10","0","0.3","0.3","0","0.3","上櫃資訊服務","BIOS","IC設計,軟體業,BIOS",NB及IA產品的BIOS廠商
1322	,"6233.TW","旺玖","23.4","-2.5","250","24","-2.5","2.55","19","8.1","0.06","-0.12","5","0","0","0","0","0","0","0","0","-0.38","-0.03","8","8","-4","0","0","0","0","0.22","上櫃半導體","USB IC","馬達IC,其他IC,IC設計,MEMS,USB IC",USB控制IC設計廠商，並切入MEMS領域
1323	,"6234.TW","高僑","41.6","-2.92","1245","42.85","-2.92","4.29","43","10.04","0.5","-0.16","6","0","0","0","0","0","0","0","0","-0.12","-0.42","32","34","30","0","-0.1","-0.1","0","0.4","上櫃光電","設備儀器商","雷射鑽孔機、鑽頭,印刷電路板相關,設備儀器商",經營自動化設備及PCB微型鑽頭的公司
1324	,"6235.TW","華孚","40.75","-3.09","599","42.05","-3.09","3.17","84","19.99","0.28","0.04","5","24","21","0","0","0","0","0","0","-0.3","-0.14","1","-2","4","0","0","0","0","0.2","上市電腦及週邊設備","汽機車零組件","汽機車零組件",車用鎂合金零件製造廠
1325	,"6237.TW","驊訊","45","-2.6","454","46.2","-2.6","3.5","37","7.96","0.31","-0.5","3","0","0","0","0","0","0","0","0","-0.53","-0.15","-45","34","51","0","0.1","0.1","0","0.39","上櫃半導體","影音IC","IC設計,影音IC",全球前三大音效晶片設計廠商
1326	,"6239.TW","力成","346.5","5.96","52667","327","5.96","6.62","2482","75.91","178.03","2.9","10","30","33","0","1","0","0","0","0","-0.77","3.35","5","30","35","-0.2","-72.1","-72.3","1.09","0","上市半導體","IC封裝","IC封裝,IC測試,IC封裝測試",全球前五大封測廠
1327	,"6240.TW","松崗","18.15","0","8","18.15","0","3.64","4","2.29","0.01","-0.1","5","71","7","0","0","0","0","0","0","0","-0.46","1","-12","17","0","0","0","0","0.08","上櫃資訊服務","系統整合","系統整合,軟體業,地產,物業投資發展",專注協助企業數位服務與轉型領域
1328	,"6241.TW","鑫永洋","13.75","-3.51","692","14.25","-3.51","8.27","7","4.87","0.16","-0.11","7","15","47","0","1","1","0","0","0","0.01","0.01","35","23","-6","0","0","0","0.7","0","上櫃通信網路","無線網路設備系統(WLAN)","用戶端設備,無線網路設備系統(WLAN),網通設備,區域網路",無線網路通訊產品代工廠
1329	,"6242.TW","立康","36.5","0.97","21","38.15","0.97","0.92","12","3.18","0.01","0.7","3","31","10","0","1","0","0","0","0","0.01","-0.09","7","8","-5","0","0","0","0.06","0","上櫃生技醫療","食品生技","醫藥產業,生物科技,中藥製劑,食品生技",中草藥生產及經營觀光工廠之廠商
1330	,"6243.TW","迅杰","31.2","-1.27","150","31.6","-1.27","3.55","14","4.53","0.07","-0.9","4","0","0","1","0","0","0","0","0","-0.14","0.06","-7","-58","-51","0","0","0","0","0.27","上市半導體","PC週邊IC","IC設計,PC週邊IC,MCU,觸控IC",全球第二大鍵盤控制IC設計供應商
1331	,"6244.TW","茂迪","29.1","-8.78","16554","31.9","-8.78","8.2","123","38.7","7.06","0.1","6","74","8","0","1","1","0","1","0.6","1.28","-0.77","-5","32","7","0","3.3","3.3","0.35","0","上櫃光電","太陽能電池模組","太陽能,太陽能電池,太陽能電池模組",台灣太陽能電池模組大廠
1332	,"6245.TW","立端","81.3","-0.37","417","81.6","-0.37","3.46","120","14.66","0.68","1.21","1","32","3","0","1","0","0","0","0","0.27","-0.59","-26","14","3","-0","-0.4","-0.4","0.43","0.19","上櫃通信網路","資安設備","用戶端設備,網通設備,資安設備",專攻網路安全設備廠商
1333	,"6246.TW","臺龍","15.3","-0.97","34","15.45","-0.97","4.23","6","3.79","0.01","-0.86","2","0","0","0","0","0","0","0","0","0","0.04","-16","-13","-18","0","-0","0","0","0.12","上櫃光電","背光模組","面板零組件,背光模組",中小尺寸背光模組及LED燈條生產廠商
1334	,"6248.TW","沛波","18.2","0","136","18.2","0","1.37","18","10","0.04","0.12","7","18","39","0","0","0","0","0","0","0.02","0.02","4","-28","-26","0","-0","0","0","0.08","上櫃鋼鐵","鋼筋","鋼胚,鋼筋,條鋼,板鋼",台鋼集團旗下專業鋼筋加工與配送通路廠
1335	,"6257.TW","矽格","214","-3.6","6669","222","-3.6","2.93","1074","48.39","15.01","2.1","9","29","31","0","1","0","0","0","0","-1.98","2.36","2","24","17","0.1","1.7","1.8","0.77","0.24","上市半導體","IC測試","IC封裝,IC測試,IC封裝測試",RF及混合IC專業測試廠商
1336	,"6259.TW","百徽","31.8","4.78","5902","30.35","4.78","8.33","9","2.81","0.87","0.41","9","25","36","0","1","1","0","0","0","-1.61","1.34","8","41","42","0","0.1","0.1","0.81","0","上櫃電子零組件","電子元件代理商","磁性元件,被動元件,電感,電子零件元件,電子元件代理商,電子通路,分離式元件,電晶體",主要代理電磁波防制元件和電源相關元件
1337	,"6261.TW","久元","94.6","-3.57","1411","98.1","-3.57","2.57","126","12.85","1.15","0.06","7","48","15","0","0","0","0","0","0","-0.28","-1.05","5","5","5","0","1.1","1.1","0","0.44","上櫃半導體","IC測試","IC測試,IC封裝測試,設備儀器商,封測用設備",專業半導體及光電產品切割、研磨、挑揀、測試代工廠
1338	,"6263.TW","普萊德","160","1.59","450","157.5","1.59","4.42","98","6.25","0.52","2.35","3","20","15","0","1","0","0","0","0","0","0.64","-16","6","3","0","-0.2","-0.2","0.54","0.21","上櫃通信網路","區域網路","用戶端設備,網通設備,區域網路,光通訊,光纖設備",以PLANET品牌行銷的網通設備廠
1339	,"6264.TW","富裔","6.08","0","72","6.08","0","0.82","8","13.64","0","-0.39","4","0","0","0","0","0","0","0","0","0.02","-0.05","7","226","59","0","-0","0","0","0","上櫃建材營造","營建","營建,地產",入主德士通，以雙北及基隆地區為主的營建公司
1340	,"6265.TW","方土昶","55.9","-4.28","9405","58.4","-4.28","4.92","69","11.82","5.31","3.02","9","9","100","0","1","0","0","0","0","-8.44","8.03","8","1076","648","0","-0.3","-0.3","0.85","0","上櫃電子通路","IC零組件通路商","非揮發性記憶體,DRAM,IC零組件通路商,電子通路,IC製造",記憶體元件代理及保健食品銷售商
1341	,"6266.TW","泰詠","25.4","-1.17","262","25.7","-1.17","1.38","40","15.39","0.11","0.38","5","20","25","0","0","0","0","0","0","-0.52","0.2","8","-7","-6","0","-0.1","-0.1","0","0.08","上櫃電子零組件","電子製造服務","電子製造服務,電腦系統業",台灣專業SMT加工及組裝測試廠商
1342	,"6269.TW","台郡","73.3","-0.41","12847","73.6","-0.41","6.36","238","32.38","10.83","-2.67","6","0","0","1","1","0","0","0","0","-0.65","-0.05","-15","-6","2","-0","2.4","2.4","0.46","0","上市電子零組件","軟板","軟板,印刷電路板相關",全球前十大軟板廠之一
1343	,"6270.TW","倍微","34.35","-3.24","1477","35.5","-3.24","4.94","26","7.21","1","0.27","12","41","29","0","1","0","0","0","0","0.54","2.21","-12","1","1","0","-0.4","-0.4","0.77","0","上櫃電子通路","IC零組件通路商","IC零組件通路商,電子通路",半導體電子零組件代理及韌體服務
1344	,"6271.TW","同欣電","224.5","-7.99","9183","244","-7.99","6.08","510","20.91","33.71","1.8","7","39","18","0","1","0","0","0","0","-0.46","0.46","0","8","-0","4.3","-7.6","-3.3","0.92","0","上市半導體","IC基板","LED,LED散熱基板,IC封裝測試,IC基板,封測服務與材料",台灣陶瓷基板製造龍頭
1345	,"6274.TW","台燿","1610","2.55","5919","1570","2.55","5.59","4575","29.61","77.1","6.1","7","93","8","1","1","0","0","0","0","-0.32","6.81","4","128","80","5.3","16.5","21.8","2.25","0","上櫃電子零組件","銅箔基板","銅箔基板,印刷電路板相關",全球前十大銅箔基板廠之一
1346	,"6275.TW","元山","47.1","-1.05","248","47.6","-1.05","1.37","38","8.03","0.13","0.2","7","31","23","1","0","0","0","0","0","-0.56","-0.09","3","1","3","0","-0","0","0","0.2","上櫃電子零組件","散熱風扇馬達","散熱風扇馬達,散熱模組,其他散熱零件,小家電,家電",知名散熱風扇大廠
1347	,"6276.TW","安鈦克","25.35","-2.5","39","26","-2.5","5","6","2.2","0.01","-1.99","2","0","0","0","0","0","0","0","0","0.08","0.18","2","-53","-47","0","0","0","0","0.29","上櫃電腦及週邊設備","機殼","電源供應器,機殼,電子零件元件",專注於電腦機殼與電源供應器的廠商
1348	,"6277.TW","宏正","72.5","-2.29","246","74.2","-2.29","1.34","89","11.95","0.13","0.79","11","16","69","0","1","0","0","0","0","-0.13","-1.11","-5","9","9","0","0.1","0.1","0.4","0.21","上市電腦及週邊設備","週邊產品","視訊轉換相關,消費性電子產品,週邊產品",全球知名KVM製造商
1349	,"6278.TW","台表科","209.5","-3.01","10319","216","-3.01","4.98","632","29.24","36.21","1.57","11","28","39","0","1","0","0","0","0","-1.63","2.57","-4","2","2","-2.2","2.7","0.5","1.75","0.37","上市光電","電子製造服務","LED,LED照明產品,電子製造服務,電腦系統業",全球知名光電產品之SMT代工廠
1350	,"6279.TW","胡連","118","-2.48","558","121","-2.48","2.07","144","11.9","0.77","1.09","2","28","7","0","1","0","0","0","0","-0.32","0.8","5","29","2","-0","0.2","0.2","0.25","0","上櫃電子零組件","汽車端子","汽機車零組件,汽車端子,連接器,電子零件元件",兩岸最大汽車端子製造商
1351	,"6281.TW","全國電","51.5","0.19","80","51.4","0.19","1.36","51","9.92","0.06","1.56","13","12","108","0","0","0","0","0","0","-0.02","-0.29","6","-9","-2","0","-0","0","0","0","上市電子通路","電器銷售","3C通路商,電子通路,電器銷售,家電",台灣知名家電與3C通路賣場
1352	,"6282.TW","康舒","57.7","-1.03","20099","58.3","-1.03","3.61","499","85.6","15.58","0.03","5","81","6","1","1","0","0","0","0","-7.51","17.16","-7","26","24","0.1","-2.4","-2.3","0.67","0","上市電子零組件","電源供應器","電源供應器,電子零件元件",金仁寶集團旗下電源供應器廠
1353	,"6283.TW","淳安","23.65","-1.05","247","23.9","-1.05","3.57","32","14.9","0.14","-0.46","5","0","0","0","1","0","0","0","0","0.22","-0.57","-26","9","0","0","0","0","0.34","0.15","上市其他電子","鍵盤","車用電子,鍵盤,光學鏡片/頭,光學元件,週邊產品",鍵盤導電薄膜與車載鏡頭製造商
1354	,"6284.TW","佳邦","100.5","-3.37","8449","104","-3.37","5.58","155","14.9","9.91","-0.26","4","122","3","1","1","0","0","0","0","-2.32","4","-4","-12","-11","0","-1.9","-1.9","0.75","0","上櫃電子零組件","天線","其他電子零件,電子零件元件,網通設備,天線",電子保護元件及天線產品之領導廠商
1355	,"6285.TW","啟碁","265.5","-3.28","19543","274.5","-3.28","5.93","1328","48.37","51.76","3.58","6","31","19","0","1","0","0","0","0","-1.22","6.64","7","35","12","1.3","-17.5","-16.2","1","0.28","上市通信網路","無線網路設備系統(WLAN)","車用電子,無線網路設備系統(WLAN),網通設備,衛星通訊設備,通訊設備零組件",緯創轉投資無線、衛星通訊產品大廠
1356	,"6290.TW","良維","296.5","-2.15","2891","303","-2.15","2.99","514","16.96","10.47","1.44","3","31","10","1","1","0","0","0","0","-2.78","5.22","3","9","9","0","-6.8","-6.8","0.97","0","上櫃電子零組件","連接線材","電子零件元件,連接線材",全球知名電源線及充電器轉接頭製造商
1357	,"6291.TW","沛亨","544","-2.16","1457","556","-2.16","10.45","234","4.2","8.78","3.1","11","50","22","0","1","0","0","0","0","-1.11","1.42","-8","16","40","0","-0.9","-0.9","1.24","0.57","上櫃半導體","電源管理IC","電子零件元件,IC設計,音響設備及零件,電源管理IC",台灣老牌電源管理IC業者
1358	,"6292.TW","迅德","67.6","1.65","2612","66.5","1.65","10.25","31","4.66","0.45","0.36","9","35","26","0","1","0","0","0","0","0","-0.71","9","80","34","0","-0","0","0.72","0","上櫃電子零組件","變壓器","變壓器,電子零件元件",專注生產工業用變壓器產品之廠商
1359	,"6294.TW","智基","28.65","0.7","31","28.45","0.7","9.56","7","2.6","0.06","-0.35","9","19","47","0","0","0","0","0","0","0.03","0.02","6","-11","-14","0","0","0","0","0.14","上櫃文化創意","教育事業","服務業,教育事業",主要經營公職補習「志光」及升學補習「超級考試王」
1360	,"6405.TW","悅城","59.1","-5.44","2313","62.5","-5.44","11.98","41","6.58","2.61","-0.66","7","0","0","0","1","0","0","0","0","-0.44","-1.73","0","230","-38","0","-0.7","-0.7","1.98","0","上市光電","玻璃基板加工","面板零組件,玻璃基板加工",台灣光電玻璃薄化加工大廠
1361	,"6409.TW","旭隼","903","-3.63","871","937","-3.63","5.48","822","8.83","15.9","6.26","4","31","13","0","1","1","0","1","0.59","2.91","-1.72","5","0","-12","0","4.6","4.6","0.48","0","上市其他電子","UPS","UPS,電子零件元件,太陽能,PV Inverter",台灣UPS及PV Inverter之ODM製造廠商
1362	,"6411.TW","晶焱","96.4","0","969","96.4","0","4.2","96","9.95","1.27","0.09","8","77","10","0","1","0","0","0","0","-1.18","-0.22","4","18","14","0","0.1","0.1","0.64","0","上櫃半導體","其他IC","其他IC,IC設計",台灣首家靜電放電防護IC設計公司
1363	,"6412.TW","群電","91.6","-2.76","5501","94.2","-2.76","6.65","378","40.08","3.45","0.54","5","36","14","0","1","0","0","0","0","-1.53","6.49","3","-10","-9","-2.1","1.7","-0.4","0.55","0.27","上市電子零組件","電源供應器","電源供應器,電子零件元件",台灣前三大PC電源供應器廠
1364	,"6414.TW","樺漢","367","-0.2","2816","381.5","-0.2","2.8","557","14.9","10.23","10.41","6","9","67","1","1","0","0","0","0","0.38","-0.32","7","35","17","-1.4","-4","-5.4","0.58","0","上市電腦及週邊設備","工業電腦","工業電腦",鴻海轉投資之工業電腦廠
1365	,"6415.TW","矽力*-KY","588","9.91","4677","535","9.91","5.95","2079","9.72","25.66","1.72","3","152","2","0","1","0","0","0","0","0.45","-0.2","-5","32","23","-1.2","-0.9","-2.1","1.6","0.52","上市半導體","電源管理IC","IC設計,LED驅動IC,電源管理IC",大陸電源管理晶片大廠
